	Term	p-value	z-score	CS	Related Genes
700	EZH2_fibroblast of lung_hg19	3.56e-01	1.03	-0.84	CEBPE, RPL31, RPL34, CDCA7, MGST2, AATK, PRCP, LITAF, RPL9, TRIOBP, KRTCAP2, SPP1, FFAR2, CKB, EMB, CD177, CAP1, CD74, ANXA3, SHFM1, RPS6, FOS, SORL1, PSMA4, SELL, ARHGEF3, P4HB, SGK1, TLR2
701	EZH2_H1-hESC_hg19	3.56e-01	1.03	-0.84	IFITM2, ALAS1, OLFML2B, PNKP, GIMAP1, CDCA7, MGST2, ENO1, LITAF, PSAP, ATP6V1E1, SLC15A3, JUNB, NADK, RPS12, PSENEN, SEPT11, RPS9, NDFIP1, ANXA2, PLEKHA2, RPS6, ARPC5, SLC6A6, ARPC3, ARHGEF3, PTPN6, LRP10, TLR2
702	BHLHE40_K562_hg19	1.72e-01	0.61	-0.84	MIDN, NDUFA13, BTG1, SELPLG, IFITM2, PNKP, GDPD3, UBL5, LDHA, TCTEX1D2, RPS3, COTL1, NCKAP1L, RAB8A, CD74, PTPN18, RPS9, TSC22D3, TALDO1, ARPC5, FOS, HIGD2A, RHOB, APRT, EEF1A1, MYL4, DHRS7, SPATA13, BTK, PTPN6, RPL29, MYD88
703	TCF12_ECC-1_hg19	2.05e-01	0.69	-0.84	LYPLA2, RPS9, NDUFA13, RPL32, RPL31, RPL34, NDUFA1, G0S2, MRPL33, RHOB, APRT, EEF1A1, RPS19, RPS3, MYEOV2, RPL27, RABAC1, RPL39, PFDN5, RPS13, PRR13
704	NRF1_H1-hESC_hg19	1.72e-01	0.61	-0.84	GRN, ALAS1, HIBADH, TWF2, DBI, ATP1A1, RPL10A, ATP5L, LDHA, GM2A, BCL7A, TCTEX1D2, CSK, TMSB10, PDIA3, PSENEN, EGR1, SEPT11, TMEM184B, DUSP1, TBCA, HIGD2A, SCAMP2, PSMA4, OSTM1, STK17B, CD9, PTPN6, DYNLRB1, RPL29, GAPDH, VPS28
705	MAX_SK-N-SH_hg19	4.04e-01	1.18	-0.84	PDIA3, LYPLA2, GRN, RPS9, NDUFA13, ALAS1, IFITM2, NDFIP1, RPL31, SEPX1, NDUFA1, H2AFV, DSTN, EMP3, PYGL, HIGD2A, EEF1A1, MYEOV2, RABAC1, JUNB, RPL39, PFDN5, PRR13
706	KDM5A_H1-hESC_hg19	2.24e-01	0.73	-0.84	NDUFA13, GRN, BTG1, RPL31, POMP, PRCP, PYGL, SLC2A6, CLN5, CD79B, UBL5, RGS1, RPL36AL, PSAP, TCTEX1D2, RPS3, MYEOV2, ACADM, RABAC1, B2M, PRKACB, CAP1, FCER1G, NDUFA3, SSU72, ASPRV1, MMP9, ERP29, CDK2AP2, EIF3F, RPL29
707	E2F6_K562_hg19	1.08e-01	0.49	-0.84	CD63, GRN, TNFAIP8, ALAS1, RPL31, POMP, DBI, ARRB2, IQGAP1, RCSD1, CXCL2, CLN5, ATP5L, RPS14, KRTCAP2, GNG10, PRDX5, TMSB4X, MYEOV2, OSTF1, RPL39, TMSB10, PRKACB, RPS12, TPD52, RPS9, NDFIP1, ACTN1, SHFM1, SSU72, HMHA1, ATP1B1, KLF2, HIGD2A, EEF1A1, TSPAN14, CDC42EP3, ADPRH, SPATA13, ERP29, CALM3, CRLF3, ARL8A
708	CTCF_skeletal muscle myoblast_hg19	4.31e-01	1.25	-0.84	CEBPB, IFITM2, GSTP1, ATP1A1, RPL10A, TRIOBP, ZFP36L1, PRDX5, KRTCAP2, SH3BGRL3, CSK, OSTF1, ATP6V1D, RAB8A, MCTS1, PTPN18, NDUFA7, TSC22D3, TALDO1, TBCA, DHRS7, STK17B, RPL27A, ERP29, LRP10, CRLF3, RPL29, SGK1
709	EP300_H1-hESC_hg19	9.33e-02	0.46	-0.85	GRN, OLFML2B, HIBADH, RPN2, ZFAND3, PNKP, ARPC1B, GSTP1, ARRB2, PYGL, COX5A, ZFP36L1, RPS14, ALDH2, RPS3, CTSH, MYEOV2, TMSB10, PRKACB, CAP1, PDIA3, LYPLA2, SEPT11, NDFIP1, H2AFY, PKM2, SYVN1, H2AFV, DSTN, FOS, ATP1B1, MMP9, EEF1A1, ACLY, BCL6, GNB2, CDC42EP3, PRKD2, MAN2B1, RPL27, PI16, VPS28, TLR2
710	GATA2_SH-SY5Y_hg19	3.56e-01	1.04	-0.85	GRN, TNFAIP8, BTG1, GLO1, POMP, CDCA7, DBI, RPL10A, GATA2, LITAF, MRPL33, GNG10, BCL7A, ARHGDIB, PSAP, CTSH, ATP6V1E1, RPS11, RPL18, B2M, CPA3, MCTS1, TPD52, RPS6, H2AFV, TBCA, CDC42EP3, RPL27, DYNLRB1
711	SIRT6_K562_hg19	3.56e-01	1.04	-0.85	TNFAIP8, CDCA7, MGST2, GDPD3, RPL9, ZFP36, TCTEX1D2, RPL39, ATP6V1D, RNF130, PDIA3, PTPN18, NDUFA3, SHFM1, STX7, RPS6, NME2, SSU72, CYBA, ARPC5, MIF, MYL4, ACLY, PSMA4, LRG1, DOK3, BCL6, ARPC3, VPS28
712	KDM4A_H1-hESC_hg19	2.86e-01	0.87	-0.85	CD63, TNFAIP8, IFITM2, RNPEPL1, ZFAND3, TWF2, CXCR4, RCSD1, SLC2A6, ARHGAP4, MRPL33, COTL1, MYEOV2, RPS12, NDUFA7, SEPT11, SEPX1, RPS6, SYVN1, DSTN, ARPC5, HIGD2A, SCAMP2, OSTM1, ADSSL1, ZYX, PTPN6, P4HB, GAPDH, PRR13
713	SUZ12_K562_hg19	2.86e-01	0.87	-0.85	IFITM1, OLFML2B, CXCR4, LITAF, ACTB, LGALS3, VPREB1, LBH, RPL36AL, TMSB4X, SIRPA, FFAR2, RNF130, CD177, CMTM7, SEMA4A, ANXA2, SSU72, CYBA, ARPC5, SORL1, MMP9, APRT, MARCKS, SPATA13, LY6D, DEGS1, ARL8A, MYD88, TLR2
714	ELF1_A549_hg19	3.43e-01	1.03	-0.85	CD63, GRN, RPL32, RPL34, RPL10A, ZFP36L1, RPS14, UBL5, RPL36AL, MYEOV2, RPS11, ATP6V1E1, JUNB, RPL39, ATP6V1D, RAB8A, RPS13, MCTS1, SHFM1, RPS6, PSMA4, OSTM1, RPL29, CRLF3, PFDN5
715	GABPA_A549_hg19	2.59e-01	0.83	-0.85	EIF4A1, GRN, NDUFA13, BTG1, RPL32, WDR1, RPL31, GSTP1, RPL34, MRPL33, UBL5, RPS19, RPL36AL, RPS3, INPP5K, MYEOV2, RPS11, RPL39, ATP6V1D, RPS13, RAB8A, CAP1, SHFM1, RPS6, NDUFA1, HIGD2A, ACLY, OSTM1, RPL27, PTPN6, CRLF3
716	ETS1_GM12878_hg19	1.67e-01	0.62	-0.85	RPS19, RPL27A, RPS6, RPS11, HIGD2A
717	RBBP5_K562_hg19	1.72e-01	0.62	-0.85	NDUFA13, MS4A3, HIBADH, RAB3D, CXCR4, GDPD3, DBI, ARRB2, CD3D, TRIOBP, PIGX, UBL5, RAC2, FFAR2, OSTF1, ATP6V1E1, ATP6V1D, PRKACB, RPL39, RPS6, RAB27A, RHOB, HIGD2A, SCAMP2, COX7A2L, OSTM1, CD9, RIN3, PTPN6, GAPDH, ITM2B, PRR13
718	POLR2AphosphoS5_GM12892_hg19	4.27e-01	1.26	-0.85	FCER1G, ALAS1, SSU72, NDUFA1, WAS, TALDO1, HMHA1, ATP1A1, ATP1B1, KLF2, MRPL33, PIGX, PLAC8, UBL5, OSTM1, KLHL6, BTK, NCKAP1L, RIN3, EIF3F, CD69, LRP10, PFDN5, NDEL1
719	BACH1_H1-hESC_hg19	3.56e-01	1.05	-0.86	NDUFA13, HIBADH, WDR1, RPL34, MGST1, PRCP, CXCL2, RPL9, CLN5, ZFP36L1, PIGX, ARHGAP4, UBL5, KRTCAP2, LDHA, RPS19, CTSH, RNF130, PSENEN, RPS9, NDUFA7, PKM2, ARID3A, FOS, TBCA, DNAJC7, ADPRH, FOSB, DYNLRB1
720	CEBPB_H1-hESC_hg19	1.28e-01	0.53	-0.86	APP, NDUFA13, ALAS1, IFITM2, RPL31, PNKP, RPL34, GSTP1, DBI, ATP1A1, PYGL, RPL9, CXCL2, MRPL33, GLIPR1, RPS19, ALDH2, GM2A, SPP1, RPS3, RNF130, S100A11, NDEL1, MCTS1, PSENEN, DUSP1, MIF, PGD, RHOB, PSMA4, BCL6, CRLF3, RPL29
721	CTCF_endothelial cell of umbilical vein_hg19	4.88e-01	1.49	-0.86	CEBPB, IFITM2, ALAS1, HIBADH, GSTP1, RPL10A, CXCL2, ACTB, TRIOBP, CLN5, PRDX5, KRTCAP2, ADRBK1, LRRC8D, SH3BGRL3, CSK, OSTF1, ATP6V1E1, ATP6V1D, TMSB10, SERF2, RAB8A, PDIA3, CAP1, PTPN18, NDUFA7, SSR4, DUSP1, TSC22D3, TALDO1, PGD, SORL1, SCAMP2, PPP1CA, RAB32, DHRS7, DNAJC7, SELL, ARPC3, ERP29, TGFBI, EIF3F, RPL29, SGK1, CRLF3, PFDN5, MYD88
722	RCOR1_IMR-90_hg19	2.87e-01	0.89	-0.86	MIDN, PFKFB4, IFITM2, RNPEPL1, MAST3, GSTP1, ARPC1B, PYGL, ARRB2, RPS14, KRTCAP2, LGALS1, TSPO, SIRPA, OSTF1, CKB, RPL18, PTPN18, NDUFA3, LAPTM5, DSTN, ARID3A, FOS, SLC6A6, TSPAN14, CDK2AP2, RIN3, PPIA, ATF3
723	CTCF_astrocyte_hg19	1.72e-01	0.63	-0.86	APP, CEBPB, IFITM2, ALAS1, GSTP1, PRCP, RPL10A, CXCL2, TRIOBP, ZFP36L1, KRTCAP2, PRDX5, LGALS1, RPS19, ADRBK1, SPP1, RPS3, SH3BGRL3, CSK, ATP6V1D, RAB8A, PTPN18, MIF, SORL1, RAB32, DHRS7, ARPC3, RPL27A, ERP29, EIF3F, CRLF3, MYD88
724	SP1_A549_hg19	1.06e-01	0.49	-0.86	MIDN, RPL32, HIBADH, WDR1, RPL31, GLO1, RAB3D, DBI, RPL10A, RPL9, ATP5L, CST3, RPL36AL, INPP5K, MYEOV2, ATP6V1E1, B2M, RAB8A, PDIA3, NDUFA7, SEPX1, NDUFA1, H2AFV, TBCA, ARPC5, HIGD2A, APRT, DYNLRB1, SLC25A5, RPL29, PFDN5
725	CTCF_fibroblast of foreskin _hg19	2.65e-01	0.86	-0.87	APP, MIDN, CEBPB, RPL32, GSTP1, RPL10A, CXCL2, TRIOBP, ZFP36L1, RPS14, PRDX5, KRTCAP2, RPS19, ADRBK1, CSK, SH3BGRL3, RABAC1, ATP6V1D, RAB8A, PTPN18, H2AFV, MIF, SORL1, VAV1, RAB32, SLC6A6, DHRS7, SELL, ARPC3, ERP29, RPL27, EIF3F, RPL29, CRLF3
726	JUND_H1-hESC_hg19	4.56e-01	1.38	-0.87	COX5A, RPL9, ACTB, ZFP36L1, LDHA, ALDH2, RPL36AL, RPS3, CKB, RPL18, ATP6V1D, JUNB, PDIA3, PTPN18, EGR1, PKM2, DUSP1, TSC22D3, RPS6, DSTN, FOS, SCAMP2, RHOB, RAB32, EEF1A1, ARPC3, CDC42EP3, ZYX, RPL27, DEGS1, TAGLN2, VPS28, PRR13
727	MYC_endothelial cell of umbilical vein_hg19	2.24e-01	0.75	-0.87	MIDN, GRN, HIBADH, GMFG, GSTP1, CDCA7, MGST2, COX5A, CXCL2, ATP5L, MRPL33, KRTCAP2, TMSB4X, RAC2, CSK, S100A11, MCTS1, LYPLA2, RPS9, TSC22D3, ACTN1, SHFM1, NDUFA1, DSTN, TBCA, DNAJC7, SPATA13, IRF2, ZYX, PFN1, CRLF3
728	CTCF_GM13977_hg19	3.56e-01	1.07	-0.87	CEBPB, IFITM2, SELPLG, GSTP1, CDCA7, RPL10A, LITAF, PRDX5, KRTCAP2, LBH, ADRBK1, TCTEX1D2, CTSH, NCKAP1L, SH3BGRL3, CSK, ATP6V1D, RAB8A, TPD52, NDUFA7, TALDO1, SORL1, PPP1CA, DHRS7, DOK3, SELL, ARPC3, ERP29, CRLF3
729	SP1_HCT116_hg19	3.67e-01	1.11	-0.87	EIF4A1, VCP, MIDN, BTG1, RPN2, HIBADH, LMO4, ANXA3, GLO1, SYVN1, H2AFV, DSTN, PGD, UBL5, KLF6, RPS19, CDC42EP3, COTL1, CALM3, EIF3F, LRP10, RAB8A, RPS12
730	ZNF263_HEK293_hg19	2.86e-01	0.9	-0.87	GRN, IFITM2, OLFML2B, POMP, CDCA7, WAS, DBI, COX5A, LASP1, MYEOV2, OSTF1, RPL39, RPS13, ANXA3, LMO4, RPS6, SSU72, DSTN, EEF1A1, PSMA4, OSTM1, DNAJC7, GNB2, RPL27A, CDC42EP3, ZYX, RPL27, SLC25A5, RPL29, MYD88
731	ETS1_K562_hg19	3.64e-01	1.1	-0.88	PDIA3, PTPN18, CD63, NDUFA7, NDUFA13, PKM2, GMFG, RPL34, GSTP1, NDUFA3, POMP, SYVN1, ATP1A1, APRT, LBH, GNB2, MYEOV2, RPL27, RPL29, RABAC1, LRP10, B2M
732	STAT5A_K562_hg19	3.34e-01	1.04	-0.88	MS4A3, LRG1, BCL6, PGD
733	YY1_NT2-D1_hg19	2.86e-01	0.91	-0.88	EIF4A1, NDUFA13, BTG1, RPL32, GLO1, RPL34, COX5A, RPS14, RPS3, RPL18, RABAC1, RPS11, RPL39, RPS13, PSENEN, LYPLA2, SEPT11, NDUFA7, PKM2, NDUFA3, RPS6, SORL1, APRT, MYL6, PSMA4, ERP29, EIF3F, PPIA, PFDN5, VPS28
734	CTCF_limb_mm9	2.86e-01	0.91	-0.88	APP, BTG1, RNPEPL1, RPL32, GSTP1, RPL10A, GPI1, KRTCAP2, TMSB4X, INPP5K, FFAR2, JUNB, BC037034, SSR4, PLEKHA2, TSC22D3, CMTM6, OSM, AI467606, SORL1, SCAMP2, PPP1CA, RAB32, EEF1A1, 2010107E04RIK, ARPC3, RPL27, PFDN5, ATP6V0E, PRR13
735	GATA3_SH-SY5Y_hg19	1.72e-01	0.64	-0.88	TNFAIP8, ALAS1, RPN2, GSTP1, ENO1, RPL10A, COX5A, UBL5, RPS14, PSAP, ARHGDIB, FFAR2, RPL18, B2M, PRKACB, RPS13, MARK2, RPS12, OSBPL9, CPA3, NDFIP1, DSTN, H2AFV, HIGD2A, MARCKS, DHRS7, ARHGEF3, LCP1, DYNLRB1, EIF3F, CD69, ATF3
736	CTCF_fibroblast of villous mesenchyme_hg19	4.05e-01	1.24	-0.88	CEBPB, GSTP1, PRCP, RPL10A, CXCL2, TRIOBP, ZFP36L1, PRDX5, KRTCAP2, RPS19, ADRBK1, RPS3, CSK, SH3BGRL3, RABAC1, TMSB10, ATP6V1D, RAB8A, PTPN18, NDUFA7, TSC22D3, TALDO1, SORL1, PPP1CA, RAB32, DHRS7, ARPC3, ERP29, RPL27, TGFBI, RPL29, CRLF3, SGK1
737	ZNF143_H1-hESC_hg19	2.86e-01	0.91	-0.88	TNFAIP8, RPL31, GLO1, GMFG, POMP, ATP2A3, DBI, COX5A, RPL9, LITAF, CST3, LASP1, LBH, TMSB4X, RASSF5, TCTEX1D2, MYEOV2, SH3BGRL3, JUNB, CAP1, SEMA4A, NDUFA7, SEPX1, DSTN, HMHA1, H2AFV, EEF1A1, PFDN5, VPS28, TLR2
738	CTCF_LNCaP clone FGC_hg19	4.29e-01	1.31	-0.88	CEBPB, IFITM2, RNPEPL1, MAST3, CDCA7, PRCP, RPL10A, CXCL2, TRIOBP, ZFP36L1, PRDX5, KRTCAP2, GNG10, ALDH2, RPS19, ADRBK1, TCTEX1D2, CCL4, SH3BGRL3, CSK, TMSB10, ATP6V1D, PTPN18, NDUFA7, TALDO1, H2AFV, MIF, SORL1, PPP1CA, RAB32, MYL6, DHRS7, SELL, ARPC3, ERP29, TGFBI, CRLF3
739	RUNX3_GM12878_hg19	1.86e-01	0.68	-0.89	IFITM1, TNFAIP8, ALAS1, RPL34, GIMAP1, DBI, SLC2A3, LRMP, VPREB3, PLAC8, PSTPIP1, LDHA, RPS19, BCL7A, RGS1, CCL3, MYEOV2, NCKAP1L, EMB, ATP6V1E1, PDIA3, RPS6, NDUFA1, FOS, EMP3, POU2AF1, PFDN5
740	CTCF_GM12871_hg19	4.24e-01	1.3	-0.89	SELPLG, GSTP1, RPL10A, CLN5, PRDX5, ZFP36, KRTCAP2, ADRBK1, TCTEX1D2, NCKAP1L, CSK, SH3BGRL3, OSTF1, ATP6V1D, NDUFA7, DUSP1, TALDO1, KLF2, PPP1CA, DHRS7, DOK3, SELL, ARPC3, STK17B, ERP29, CRLF3, HCST, GAPDH
741	MAX_H1-hESC_hg19	4.65e-01	1.44	-0.89	GRN, HIBADH, ARPC1B, ARRB2, ATP1A1, RCSD1, RPL10A, COX5A, ATP5L, RPS19, TMSB4X, TCTEX1D2, SH3BGRL3, ACADM, EMB, ATP6V1E1, RPL39, PDIA3, PSENEN, RPS9, NDUFA7, NDFIP1, H2AFY, LMO4, SHFM1, NDUFA1, HMHA1, DSTN, MIF, TBCA, PGD, SORL1, HIGD2A, APRT, SCAMP2, OSTM1, DNAJC7, BCL6, STK17B, RPL27, CRLF3, PFDN5, PRR13
742	GABPA_SK-N-SH_hg19	4.26e-01	1.31	-0.89	EIF4A1, NDUFA13, BTG1, RPL32, WDR1, RPL31, RPL34, MRPL33, RPS14, UBL5, RPS19, RPS3, INPP5K, MYEOV2, RPS11, ATP6V1E1, RPL39, ATP6V1D, RPS13, RAB8A, MCL1, CAP1, SHFM1, RPS6, SSU72, NDUFA1, HIGD2A, RPL27, CRLF3, PFDN5
743	GABPA_HeLa-S3_hg19	2.67e-01	0.89	-0.89	EIF4A1, NDUFA13, BTG1, RPL32, WDR1, RPL31, RPL34, POMP, MRPL33, CLN5, RPS14, UBL5, RPL36AL, RPS3, INPP5K, MYEOV2, ATP6V1E1, ATP6V1D, RPS13, RAB8A, MCL1, CAP1, MCTS1, PSENEN, LYPLA2, RPS6, NDUFA1, SYVN1, ARPC5, HIGD2A, SCAMP2, ARPC3, RPL27, EIF3F, RPL29, PFDN5
744	ELF1_MCF-7_hg19	3.59e-01	1.11	-0.89	GRN, HIBADH, WDR1, RPL10A, CST3, RPS14, UBL5, RPS19, GM2A, RPS3, MYEOV2, OSTF1, EMB, ATP6V1E1, RPL39, CAMP, SEPX1, RPS6, NDUFA1, HIGD2A, SCAMP2, ACLY, OSTM1, RPL27, RPL29, TLR2, PRR13
745	CTCF_SK-N-SH_hg19	9.73e-02	0.49	-0.9	APP, MIDN, OLFML2B, IFITM2, RPL32, ARRB2, RPL10A, CXCL2, LITAF, TRIOBP, RPS14, KRTCAP2, LASP1, LBH, RPS19, TMSB4X, SH3BGRL3, OSTF1, RAB8A, TSC22D3, H2AFV, MIF, PGD, RHOB, RAB32, MYL6, ARHGEF3, ADSSL1, RPL27, SGK1, PFDN5, GRN, CEBPB, GSTP1, CDCA7, CXCR4, PRCP, ZFP36L1, GNAI2, PRDX5, ADRBK1, CSK, ATP6V1D, SERF2, PTPN18, NDUFA7, SEPT11, RAB27A, SORL1, PPP1CA, SLC6A6, DHRS7, SELL, ARPC3, CDK2AP2, EIF3F, CRLF3, ITM2B
746	CTCF_keratinocyte_hg19	1.18e-01	0.54	-0.9	APP, IFITM2, RPL32, RPL10A, CXCL2, LITAF, ACTB, TRIOBP, KRTCAP2, ZFP36, RAC2, MYEOV2, SH3BGRL3, EMB, B2M, PDIA3, LYPLA2, TSC22D3, SSU72, TALDO1, MIF, MYL6, DNAJC7, ERP29, TAGLN2, SGK1, RPL29, CEBPB, GSTP1, CDCA7, TWF2, TACSTD2, MGST2, PRCP, ZFP36L1, PRDX5, GNG10, ADRBK1, TCTEX1D2, RPS3, CSK, ATP6V1D, NDUFA7, NDFIP1, NDUFA3, SORL1, PPP1CA, DHRS7, SELL, ARPC3, STK17B, DEGS1, CRLF3
747	EGR1_ECC-1_hg19	1.70e-01	0.65	-0.9	CD63, RNPEPL1, HIBADH, CBFB, WDR1, ZFAND3, PNKP, ARPC1B, RPL34, ATP1A1, ARRB2, LITAF, COX5A, PIGX, LASP1, LBH, GM2A, ACADM, RPS11, JUNB, RAB8A, SERF2, SEPT11, ANXA3, ACTN1, ARPC5, PGD, KLF2, APRT, EEF1A1, KLF6, DNAJC7, ADSSL1, ZYX, DEGS1, DYNLRB1, GAPDH
748	ELF1_HepG2_hg19	3.75e-01	1.16	-0.9	BTG1, ARPC1B, RPL34, DBI, ATP1A1, MRPL33, CST3, UBL5, RPS19, GM2A, RPL36AL, RPS3, MYEOV2, RABAC1, ATP6V1E1, RPL39, ATP6V1D, RAB8A, NDUFA7, SEPX1, RPS6, OSTM1, ZYX, PRKD2, RIN3, RPL29, CRLF3, PFDN5, VPS28
749	CTCF_Caco-2_hg19	4.36e-01	1.36	-0.9	CEBPB, ALAS1, HIBADH, GSTP1, PRCP, RPL10A, CXCL2, TRIOBP, ZFP36L1, PRDX5, KRTCAP2, ALDH2, ADRBK1, PSAP, CSK, SH3BGRL3, PTPN18, TALDO1, DSTN, TBCA, SORL1, PPP1CA, DHRS7, SELL, ARPC3, STK17B, ERP29, DEGS1, TGFBI, CRLF3
750	CTCF_GM10266_hg19	2.24e-01	0.79	-0.91	IFITM2, SELPLG, MAST3, GSTP1, HP, PRCP, LITAF, ARHGAP4, PRDX5, KRTCAP2, TCTEX1D2, SH3BGRL3, CSK, OSTF1, RAB8A, TPD52, NDUFA7, NDFIP1, TSC22D3, TBCA, SORL1, PPP1CA, MYL6, DHRS7, DOK3, SELL, ARPC3, TAGLN2, SLC25A5, CRLF3, TLR2
751	CHD2_HepG2_hg19	2.24e-01	0.79	-0.91	CD63, GRN, HIBADH, RAB3D, GLO1, MGST1, CDCA7, UBL5, TCTEX1D2, RPS3, CTSH, MYEOV2, LRRC8D, CKB, RABAC1, RNF130, PSENEN, CMTM7, PDIA3, NDUFA7, NDUFA3, ACTN1, RPS6, NDUFA1, SSU72, EEF1A1, LRG1, ARPC3, GNB2, PTPN6, CRLF3
752	CREB1_H1-hESC_hg19	1.72e-01	0.66	-0.91	CD63, GRN, RPN2, HIBADH, WDR1, GLO1, RPL34, ATP1A1, CXCL2, RPS19, TMSB4X, TCTEX1D2, RPS3, RABAC1, ATP6V1E1, RAB8A, RPS13, MCTS1, RPS9, NDUFA7, NDUFA3, ACTN1, NDUFA1, H2AFV, DSTN, APRT, ERP29, RPL27, PRKD2, GAPDH
753	NR3C1_HepG2_hg19	3.16e-01	1.02	-0.91	NDUFA7, RPS19, SSU72, RPS11
754	CHD7_K562_hg19	1.28e-01	0.57	-0.91	MS4A3, GLO1, CDCA7, PRCP, PYGL, RPL9, PIK3CG, KRTCAP2, PRDX5, ZFP36, LDHA, TMSB4X, TCTEX1D2, INPP5K, NCKAP1L, RPS11, RPL18, RPL39, RAB8A, RPS13, NDUFA3, RPS6, CMTM6, H2AFV, ARPC5, MYL4, PSMA4, LRG1, BCL6, ARPC3, TAGLN2, LRP10, PFDN5
755	YY1_ECC-1_hg19	3.64e-01	1.15	-0.91	NDUFA13, RPL34, KRTCAP2, RPS19, RPL36AL, MYEOV2, RABAC1, RPS11, JUNB, RPS13, TPD52, PTPN18, RPS9, PKM2, NDUFA3, RPS6, NDUFA1, DSTN, PGD, APRT, MYL6, ADPRH, ADSSL1, RPL27, RPL29, SLC25A5
756	CHD2_K562_hg19	2.86e-01	0.94	-0.91	CD63, RAB3D, TWF2, RCSD1, SLC2A6, GNAI2, ARHGAP4, KRTCAP2, ALDH2, GM2A, RPL36AL, CKB, RABAC1, ATP6V1E1, RNF130, PDIA3, PTPN18, NDFIP1, ACTN1, STX7, DSTN, HIGD2A, MYL4, OSTM1, ARPC3, GNB2, SPATA13, DYNLRB1, CRLF3, PRR13
757	YY1_K562_hg19	4.13e-01	1.3	-0.92	EIF4A1, NDUFA13, BTG1, HIBADH, RPL32, ZFAND3, RPL34, GLO1, COX5A, RPS14, BCL7A, RPS19, RPL36AL, RPS3, NCKAP1L, RPS11, RABAC1, RPS13, PTPN18, LYPLA2, NDUFA7, SEPT11, NDFIP1, NDUFA3, PGD, PPP1CA, APRT, EEF1A1, MYL6, PSMA4, ERP29, RPL27, EIF3F, PFDN5, VPS28
758	CTCF_fibroblast of dermis_hg19	2.86e-01	0.95	-0.92	CEBPB, BTG1, IFITM2, ALAS1, HIBADH, GSTP1, ATP1A1, RPL10A, CXCL2, TRIOBP, ZFP36L1, PRDX5, ZFP36, SPP1, SH3BGRL3, B2M, TALDO1, TBCA, PGD, SORL1, RHOB, PPP1CA, DHRS7, STK17B, IRF2, ERP29, CRLF3, SGK1, GAPDH, PFDN5
759	CTCFL_K562_hg19	3.58e-01	1.13	-0.92	APP, MIDN, VCP, CEBPB, RPL32, CBFB, TWF2, CXCR4, GDPD3, RPL10A, CXCL2, RPS14, PRDX5, RPS19, CSK, RAB8A, SERF2, PTPN18, SSR4, DUSP1, PLEKHA2, TALDO1, H2AFV, MIF, SORL1, PPP1CA, APRT, RAB32, MYL6, ARPC3, ADSSL1, DEGS1, CRLF3, ITM2B
760	POLR2AphosphoS5_GM12891_hg19	3.08e-01	1.01	-0.92	ALAS1, POMP, CDCA7, WAS, MRPL33, ATP5L, GNAI2, CST3, UBL5, PSTPIP1, TCTEX1D2, INPP5K, MYEOV2, NCKAP1L, FCER1G, SSU72, TALDO1, ARID3A, PGD, ATP1B1, KLF2, VAV1, COX7A2L, PSMA4, EIF3F, CD69, CLEC2D
761	CHD1_H1-hESC_hg19	4.41e-01	1.4	-0.92	NDUFA13, OLFML2B, WDR1, DBI, PIGX, UBL5, LASP1, LBH, BCL7A, TMSB10, RPS13, TPD52, CAP1, PSENEN, CD52, ANXA3, SSU72, TALDO1, H2AFV, CYBA, MIF, DNAJC7, CDC42EP3, ADPRH, ARHGEF3, RIN3, ARL8A, PRR13, TLR2, PNKP, GSTP1, GLO1, COX5A, GNAI2, SPP1, SLC15A3, ATP6V1D, CMTM7, NDUFA7, SEPT11, NDUFA3, G0S2, ARPC5, HIGD2A, OSTM1, GNB2, ZYX, CALM3, DYNLRB1, TGFBI
762	POLR2AphosphoS5_HCT116_hg19	1.72e-01	0.67	-0.92	OLFML2B, RAB3D, PRCP, CORO1A, RPL36AL, RASSF5, RPS6KA1, PSAP, INPP5K, CTSH, TSPO, MYEOV2, EMB, RABAC1, ATP6V1E1, B2M, PSENEN, PTPN18, SEPX1, SSU72, RAB27A, SCAMP2, CRLF3, PFDN5, ITM2B, ARL8A
763	SETDB1_K562_hg19	1.11e-01	0.54	-0.92	MS4A3, HIBADH, RPL31, DBI, ARRB2, ENO1, RPL10A, RPL9, ARHGAP4, RPS14, UBL5, KRTCAP2, ZFP36, RPL36AL, TMSB4X, CTSH, ATP6V1E1, TMSB10, RPS13, H2AFY, RPS6, SSU72, TALDO1, PGD, RAB32, COX7A2L, PSMA4, PPIA, PRR13, PNKP, GLO1, CDCA7, ATP1A1, ATP5L, PRDX5, TCTEX1D2, INPP5K, RABAC1, ATP6V1D, RNF130, NDUFA7, SEPT11, NDFIP1, NDUFA3, SHFM1, NDUFA1, LRG1, OSTM1, PTPN6
764	MYC_H1-hESC_hg19	3.78e-01	1.21	-0.93	CD63, GRN, ALAS1, HIBADH, RPL31, ARPC1B, GLO1, PNKP, GSTP1, TWF2, ATP1A1, RPL10A, CXCL2, FAIM3, CLN5, ZFP36L1, MRPL33, UBL5, ALDH2, CTSH, CKB, RPL18, TMSB10, RPL39, RNF130, RPS13, NDFIP1, PLEKHA2, SHFM1, NME2, TALDO1, PGD, SORL1, ARPC3, SPATA13, CDK2AP2, PTPN6, CALM3, CRLF3, VPS28, MYO1F, LTF
