	Term	p-value	z-score	CS	Related Genes
678	KAT2B_K562_hg19	2.98e-02	0.6	-1.88	DYRK3, RPL3, TFRC, RPL32, WBP2, POP4, CETN3, AKAP8L, STK4, RPS15, ALAD, PPP2CB, ZNRD1, POLD1, ARIH2, DHX38, HMGN2, JUNB, EMD, RPS13, HSPA9, CDT1, HSPA8, ARRDC3, STAT3, LSM4, CCT6A, PTP4A2, SLC25A37, RANBP10, RPL27, TMBIM6, EIF3D, UBA52
679	ZNF217_MCF-7_hg19	6.49e-02	0.77	-1.88	CD274, CLIC4, CEBPB, BTG1, RPL32, POP4, BZW2, FAM134B, RNF19A, RABAC1, CD97, CD164, GADD45A, ELOVL5, ARRDC3, PLRG1, MLL5, NTAN1, YWHAZ, GADD45G, RNF145, ELF1, KLF6, RPS29, TAX1BP1, RPL24
680	EP300_H1-hESC_hg19	2.29e-01	1.42	-1.89	DYRK3, RPL3, ZFAND2A, HVCN1, CHD7, IRS2, BZW2, ZFP36L1, ALAD, FAM134B, TBK1, UBB, UROD, RNF19A, SKIL, TBC1D15, RPL19, HSPA9, PLK3, CDT1, CD164, H3F3B, STAT3, JOSD2, MLL5, GNL3, GADD45G, PTP4A2, IMPACT, BCL6, PRKAR1A, STRAP, UBE2O, PRKD2, RPL27, ATF4
681	GTF3C2_HeLa-S3_hg19	7.74e-02	0.83	-1.9	CDT1, UVRAG, WSB1, RPL32, TPM4, WBP2, PLEKHA2, PLRG1, MLL5, KLF2, RABGEF1, MORF4L1, PER1, FAM102A, ARPC3, RPS29, TAX1BP1, MYH9, HMGN2, RPL39, RPL19
682	E2F6_HeLa-S3_hg19	7.65e-02	0.83	-1.9	HSPA9, DYRK3, NUDC, MBNL1, TFRC, CHKA, TCF25, ODC1, CIRBP, SMG7, PTP4A2, IMPACT, FCHSD2, PRKAR1A, KLF9, STT3B, TBC1D15, RPS13
683	TAF1_HepG2_hg19	4.32e-02	0.69	-1.91	DDX6, DYRK3, BRI3, EIF4A3, STXBP2, NRM, TNFAIP3, ATP1A1, STK4, RELA, RAP1B, ALAD, UGCG, RPL18A, RNF19A, MKNK2, ARIH2, SLC38A2, EMD, RPS13, UNC45A, WBP11, LSM4, CCT6A, NISCH, KLF6, RPS29, SPATA13, SERINC1, EIF3D, UBA52
684	CTCF_cardiac muscle cell_hg19	1.85e-01	1.25	-1.91	DDX6, CD274, CEBPB, DGKA, STK4, ETS2, RPS15, PPP2CB, STIP1, TMEM66, MKNK2, HIST1H3H, MREG, GCH1, F2R, NTAN1, SORL1, HS3ST1, NFKBIA, PTP4A2, SLC25A37, FCHSD2, ARPC3, MORF4L2, UBE2O, MATR3
685	MXI1_GM12878_hg19	2.98e-02	0.61	-1.91	DAZAP2, CLIC4, BTG1, OAT, POP4, SH2D2A, CETN3, AKAP8L, IRS2, ARHGAP4, ALAD, ZC3H12D, RPS15, SOCS3, FTH1, CCL5, GPR171, TRA2A, PLCG2, TBC1D10C, RPL39, RPL19, UNC45A, MREG, H3F3B, TSC22D3, HMHA1, VPS37B, NISCH, RILPL2, RASA1, REL, STRAP, UBA52
686	PML_GM12878_hg19	5.29e-02	0.73	-1.92	UNC45A, CSNK1G3, RPL3, GADD45A, CD81, ATP10D, LENG9, CHCHD10, LRMP, PLRG1, ZCRB1, SAMSN1, GTPBP4, RPS15, PPP2CB, PUF60, STRAP, DHX38, RPL27, CYTIP, UBA52
687	GABPA_A549_hg19	3.80e-02	0.66	-1.92	EIF4A1, RPL3, BTG1, RPL32, POP4, RPL12, ZFAND2A, USE1, RPS15, ALAD, PPP2CB, RABGEF1, RPL18A, UBB, FTH1, DHX38, RPL39, RPS13, TBC1D15, UNC45A, CSNK1G3, IFNGR1, VPS37B, ZCRB1, WBP11, YWHAZ, LSM4, TGFBR2, CCT6A, EIF5, STRAP, RPL27, UBA52, ARF6
688	SIX5_A549_hg19	4.07e-02	0.68	-1.92	RPL3, RPL32, POP4, EIF4A3, USE1, RPS15, RABGEF1, ZNRD1, UROD, DHX38, TBC1D15, KPNA1, HSPA9, UNC45A, CD164, H3F3B, VPS37B, WBP11, GTPBP4, GNL3, IMPACT, ARPC3, RPS29, RPL24, CCDC86, RPL27, HNRNPC, EIF3D, UBA52, PFDN5, RPS24
689	CTCF_H54_hg19	2.98e-02	0.62	-1.92	DDX6, CD274, CEBPB, DGKD, ATP10D, SMG7, FOXO1, ETS2, ZFP36L1, RPS15, ZC3H12D, STIP1, PPP2CB, TMEM66, MKNK2, ARIH2, MREG, MAP3K1, TSC22D3, F2R, ATP1B3, KLF4, SORL1, GTPBP4, HS3ST1, NFKBIA, PTP4A2, SLC25A37, ARPC3, MORF4L2, UBE2O, RPL24, CSNK1G2, ARF6
690	HCFC1_MEL cell line_mm9	2.98e-02	0.62	-1.92	RPL3, POP4, ZFAND2A, CETN3, EIF4A3, TNFAIP3, STK4, RNASET2B, ARHGAP4, PUF60, RPL18A, UROD, PIM3, RABAC1, EMD, RPS13, NDEL1, UVRAG, CSNK1G3, WSB1, H3F3B, HMHA1, NISCH, ELF1, PRKAR1A, RPS29, RANBP10, TAX1BP1, STRAP, HNRNPC, LRP10, UBA52, ARF6, ATF4
691	RXRA_H1-hESC_hg19	4.17e-01	2.43	-1.94	STAT3, SKIL
692	TAF1_H1-hESC_hg19	9.38e-02	0.92	-1.94	PANK4, MAP3K1, OAT, STXBP2, LENG9, ZCRB1, KLF4, WBP11, ETS1, LSM4, FOXO1, GNL3, GADD45G, CCT6A, PER1, PTP4A2, PPP2CB, ARPC3, IRF1, EIF3F, SKIL, NFKBID, JUNB
693	ZNF143_H1-hESC_hg19	2.98e-02	0.62	-1.94	DGKD, TFRC, POP4, ATP10D, EIF4A3, CETN3, ATP2A3, IRS2, STK4, LITAF, FOXO1, BACH2, RPS15, KRTCAP3, NUAK2, LBH, UBB, DDRGK1, TMEM66, SKIL, JUNB, TBC1D15, KPNA1, HSPA9, WSB1, H3F3B, HMHA1, GADD45G, NFKBIA, SLC25A37, IMPACT, IRF1, STRAP, PFDN5
694	MYC_endothelial cell of umbilical vein_hg19	4.52e-02	0.71	-1.94	PANK4, RPL3, GGNBP2, POP4, AKAP8L, EIF4A3, LENG9, RABGEF1, PPP2CB, UBL3, TBK1, ZNRD1, DDRGK1, TRA2A, NFKBIZ, ARIH2, TBC1D15, CD97, CSNK1G3, H3F3B, IFNGR1, TSC22D3, F2R, PLAUR, TGFBR2, MORF4L1, RNF145, PER1, NGFRAP1, SPATA13, POLR1D, MYH9, STRAP
695	EGR1_H1-hESC_hg19	1.38e-01	1.08	-1.95	PANK4, CD164, DYRK3, RPL32, WBP2, GADD45A, NTAN1, BZW2, USE1, PTP4A2, UBL3, ZNRD1, FAM102A, BCL6, DHX38, SKIL, PFDN5
696	CTCF_limb_mm9	2.98e-02	0.63	-1.95	AHCTF1, BTG1, RPL32, TCF25, ATP10D, SLC2A1, TNFAIP3, THY1, STK4, RPS15, FAM134B, STIP1, PPP2CB, RPL18A, ARIH2, DHX38, JUNB, UNC45A, HSPA8, ST6GAL1, MREG, PLEKHA2, TSC22D3, KLF4, MLL5, LSM4, SORL1, HS3ST1, SLC25A37, ARPC3, UBE2O, RPL27, MATR3, PFDN5
697	TCF12_H1-hESC_hg19	1.14e-01	1.0	-1.95	EGR1, CD274, RPL3, BTG1, LDB1, TFRC, RPL12, ODC1, ZCRB1, MLL5, USE1, ZFP36L1, GADD45G, STIP1, MORF4L1, ZNRD1, PDCD4, EIF3D, HIST1H1C
698	STAT2_K562_hg19	1.16e-01	1.01	-1.95	CD274, RSAD2, IRF1, STAT3, TXNIP, MLL5
699	CTCF_astrocyte of the spinal cord_hg19	3.44e-02	0.66	-1.95	CD274, CEBPB, OAT, DGKD, CD82, ATP10D, ATP1A1, STK4, BACH2, ETS2, ZFP36L1, ALAD, RPS15, PPP2CB, STIP1, SNX2, TMEM66, MKNK2, MREG, F2R, NTAN1, MLL5, LSM4, SORL1, HS3ST1, TGFBR2, PTP4A1, NFKBIA, PTP4A2, SLC25A37, ARPC3, MORF4L2, IRF1, RPL24, UBE2O, EIF3F
700	RAD21_HCT116_hg19	5.79e-02	0.77	-1.96	CD274, DYRK3, CEBPB, TNFAIP3, IRS2, SMG7, ETS2, ARHGAP4, PPP2CB, RPL18A, RABAC1, MARK2, PLK3, EGR2, TSC22D3, ARRDC3, F2R, PLAUR, CIRBP, CHCHD10, ATP1B3, PLRG1, LSM4, SORL1, HS3ST1, GADD45G, NFKBIA, CD6, ARPC3, RPL27, EIF3F, LRP10
701	WRNIP1_GM12878_hg19	1.34e-01	1.07	-1.96	CD83, RPL32, WBP2, SH2D2A, POP4, LRMP, FOXO1, ZC3H12D, UGCG, NUAK2, UROD, TBC1D10C, RPL39, MARK2, UNC45A, NAPSA, MREG, GCH1, VPS37B, YWHAZ, PER1, KLF7, ELF1, KLF6, BCL6, RASA1, RANBP10, CCDC86, CD69, NFKBID
702	CTCF_fibroblast of upper leg skin_hg19	1.13e-01	1.0	-1.96	CD274, DDX6, DAZAP2, RPL3, CD82, DGKA, BACH2, RPS15, ZNRD1, SKIL, JUNB, MREG, F2R, ATP1B3, PLRG1, MLL5, NFKBIA, PTP4A2, FCHSD2, RILPL2, ARPC3, MORF4L2, IRF1, PFDN5, CSNK1G2, ARF6
703	THAP1_K562_hg19	4.24e-02	0.71	-1.97	RPL32, RPL12, AKAP8L, USE1, STIP1, TBK1, FAM102A, RPL18A, FTH1, POLD1, DHX38, HMGN2, SNX8, RPS13, UVRAG, CD164, RNF44, NUDC, KLF13, ELOVL5, CIRBP, MLL5, GTPBP4, PRKAR1A, POLR1D, CCDC86, RPL27, EIF3D, UBA52, CSNK1G2
704	PHF8_K562_hg19	6.67e-02	0.81	-1.97	CD274, DYRK3, BRI3, WBP2, POP4, CETN3, ATP10D, ATP2A3, STK4, CD3D, RABGEF1, FAM102A, PUF60, POLD1, TBC1D10C, HMGN2, JUNB, PLK3, UVRAG, CHKA, STAT3, LAPTM5, CHCHD10, HMHA1, ATP1B3, SORL1, GNL3, RPL27, CD69, HNRNPC, UBA52, EIF3D
705	MEF2C_GM12878_hg19	1.31e-02	0.52	-1.98	KLF7, KLF6, LMO2, MLL5, KLF2, HIST1H1C
706	SUPT20H_HeLa-S3_hg19	2.04e-02	0.58	-1.98	STIP1, ZFAND2A, STAT3, EIF3F, JUNB, RELA
707	GABPA_K562_hg19	6.62e-02	0.82	-1.98	RPL3, BTG1, RPL32, SH2D2A, USE1, RAP1B, RPS15, ALAD, PPP2CB, RABGEF1, TBK1, RPL18A, FTH1, ARIH2, TBC1D15, RPS13, ZCRB1, WBP11, GTPBP4, EIF5, RANBP10, RPL24, STRAP, EIF3D, UBA52
708	RAD21_H1-hESC_hg19	3.50e-02	0.67	-1.98	DDX6, CD274, CLIC4, CEBPB, ISCA1, CD82, CUL3, ATP10D, EIF4A3, SLC2A1, CXCR4, ATP1A1, SMG7, STK4, LITAF, ETS2, BACH2, ZFP36L1, RPS15, ALAD, PPP2CB, STIP1, KRTCAP3, SLC38A2, ST6GAL1, MAP3K1, MREG, IFNGR1, TSC22D3, F2R, LSM4, HS3ST1, GADD45G, TGFBR2, NFKBIA, PTP4A2, FCHSD2, NGFRAP1, ARPC3, IRF4, MORF4L2, IRF1, TMBIM6, ARF6
709	CTCF_testis_mm9	1.81e-01	1.29	-1.99	RPL12, H2-DMA, ATP10D, CETN3, TNFAIP3, LITAF, FOXO1, RPS15, STIP1, PPP2CB, SRR, LBH, FAM102A, UBL3, PUF60, SESN1, TRA2A, UVRAG, EGR2, RNF44, WSB1, ELOVL5, GADD45A, ARRDC3, LSM4, CCT6A, FCHSD2, ARPC3, UBA52
710	CTCF_kidney_mm9	2.98e-02	0.64	-1.99	AHCTF1, CLIC4, CEBPB, RPL3, BTG1, TCF25, SLC2A1, TNFAIP3, STK4, RPS15, ZC3H12D, FAM134B, PPP2CB, UBL3, POLD1, UNC45A, ST6GAL1, MREG, PLEKHA2, WBP11, LSM4, SORL1, HS3ST1, GTPBP4, PTP4A1, SLC25A37, ARPC3, TXNIP, UBE2O, RPL27, MATR3, STT3B, EIF3F, PFDN5
711	EGR1_K562_hg19	4.19e-02	0.71	-1.99	DAZAP2, CD274, RPL3, TFRC, STK4, CD3D, BACH2, RPS15, ALAD, RABGEF1, UBL3, ZNRD1, TRA2A, ARIH2, DHX38, CDT1, ST6GAL1, IFNGR1, ARRDC3, HMHA1, ATP1B3, TPST2, PER1, SLC25A37, KLF6, IMPACT, PRKAR1A, B3GNT5, PRKD2, MATR3, CD69, NFKBID
712	CTCF_IMR-90_hg19	2.98e-02	0.64	-1.99	DDX6, CD274, PRR7, OAT, CD82, ATP10D, DENND3, BACH2, ACTB, ZFP36L1, RPS15, PPP2CB, TMEM66, MKNK2, TRA2A, ARIH2, SKIL, MREG, TSC22D3, PLRG1, KLF4, NTAN1, SORL1, GTPBP4, HS3ST1, NFKBIA, SLC25A37, PTP4A2, POLR1D, RPL24, UBE2O, TMBIM6, CSNK1G2, ARF6
713	KAT2A_MEL cell line_mm9	1.81e-01	1.29	-1.99	PANK4, RPL12, EIF4A3, RPS15, ZNRD1, RPL18A, SESN1, DHX38, PIM3, RABAC1, MLL1, RNF44, EGR2, ELOVL5, JOSD2, NTAN1, LSM4, MORF4L1, IMPACT, DAD1, RANBP10, CCDC86, RPL24, HBP1, EIF3F, EIF3D, UBA52, CSNK1G2, ARF6
714	CTCF_retinal pigment epithelial cell_hg19	4.39e-02	0.72	-1.99	DAZAP2, CD274, DDX6, CEBPB, OAT, DGKD, LDB1, CD82, ATP10D, STK4, BACH2, ETS2, ZFP36L1, ALAD, RPS15, PPP2CB, STIP1, KRTCAP3, SNX2, TMEM66, MKNK2, MREG, TSC22D3, F2R, LSM4, SORL1, HS3ST1, GTPBP4, PTP4A1, NFKBIA, PTP4A2, SLC25A37, ARPC3, MORF4L2, STK17B, RPL24, UBE2O, TMBIM6
715	ETS1_A549_hg19	1.65e-01	1.24	-2.0	UNC45A, RPL3, RPL32, POP4, USE1, GTPBP4, RPS15, PPP2CB, ZNRD1, PUF60, UROD, RPL24, STRAP, DHX38, RPL27, JUNB, EIF3D, UBA52, PFDN5, TBC1D15, RPS13, KPNA1
716	CTCF_astrocyte of the cerebellum_hg19	7.65e-02	0.87	-2.01	CD274, CEBPB, RPL3, CD82, WBP2, DGKA, STK4, ETS2, ZFP36L1, ALAD, RPS15, ZC3H12D, PPP2CB, STIP1, NUAK2, TMEM66, MKNK2, MREG, F2R, LSM4, SORL1, HS3ST1, NFKBIA, ARPC3, MORF4L2, RPL24, UBE2O
717	CTCF_ES-Bruce4_mm9	1.34e-01	1.1	-2.01	CEBPB, OAT, SATB1, WBP2, SLC2A1, TNFAIP3, CXCR4, STK4, ETS2, RPS15, POLD1, UNC45A, ST6GAL1, MREG, CHKB, CHKA, H3F3B, ACTN2, TSC22D3, LSM4, SORL1, HS3ST1, GTPBP4, SLC25A37, FCHSD2, RPS29, UBE2O, FOSB, RPL27, EIF3F
718	TAF1_PFSK-1_hg19	4.52e-02	0.73	-2.01	PANK4, CD81, ODC1, IRS2, ATP1A1, FOXO1, SOCS3, PPP2CB, LBH, LMNA, MKNK2, SKIL, JUNB, TBC1D15, CSNK1G3, NUDC, CHCHD10, ATP1B3, ZCRB1, NFKBIA, IMPACT, FOSB, SERINC1, TMBIM6, EIF3D, UBA52
719	CTCF_olfactory bulb_mm9	9.57e-02	0.96	-2.02	CEBPB, CLIC4, DGKA, ATP10D, TNFAIP3, THY1, STK4, RPS15, ALAD, STIP1, PPP2CB, POLD1, UNC45A, ST6GAL1, MREG, GCH1, LSM4, SORL1, HS3ST1, GTPBP4, NFKBIA, PTP4A2, SLC25A37, FCHSD2, CD6, ARPC3, UBE2O, TXNIP, RPL27, STT3B, SQSTM1
720	CTCF_H1-hESC_hg19	2.00e-02	0.59	-2.02	DAZAP2, AHCTF1, PRR7, RPL3, RPL32, CD82, AKAP8L, EIF4A3, CETN3, TNFAIP3, LITAF, BACH2, RPS15, ALAD, ZC3H12D, KRTCAP3, RPL18A, ST6GAL1, MREG, TSC22D3, F2R, MIF, PLRG1, GTPBP4, GNL3, PTP4A1, PTP4A2, FCHSD2, NGFRAP1, MORF4L2, RPL27, TMBIM6, PFDN5, ARF6, DDX6, CD274, CEBPB, OAT, ATP10D, STK4, ZFP36L1, PPP2CB, STIP1, TMEM66, MKNK2, RABAC1, SKIL, EGR2, MAP3K1, GCH1, MLL5, LSM4, SORL1, HS3ST1, GADD45G, NFKBIA, SLC25A37, EIF5, ARPC3, EIF3F, EIF3D
721	POLR2A_HeLa-S3_hg19	2.60e-01	1.66	-2.03	PANK4, DYRK3, ISCA1, CD81, CETN3, USE1, ALAD, ZNRD1, RPL18A, HMGN1, TPM4, PLAUR, ATP1B3, PLRG1, ZCRB1, WBP11, GTPBP4, GNL3, TPST2, NISCH, RASA1, IRF1, XIST, UBA52, CSNK1G2, DDX6, CD274, OAT, BRI3, CUL3, STXBP2, ATP10D, ODC1, DENND3, STK4, FOXO1, GNA13, UGCG, PPP2CB, SNN, NUAK2, PUF60, MKNK2, PLCG2, DHX38, PLK3, UVRAG, PLEKHA2, STAT3, KLF2, HS3ST1, CCT6A, REL, HBP1, EIF3F
722	TBP_H1-hESC_hg19	2.98e-02	0.65	-2.03	CLIC4, CD81, BRI3, POP4, STXBP2, ATP10D, CETN3, STK4, ETS1, FOXO1, NUAK2, UBB, RPL18A, LMNA, ARIH2, HIST1H3H, PIM3, GRASP, HIST1H1C, CD164, CSNK1G3, ACTN2, GNL3, CCT6A, SLC25A37, PER1, RPS29, ARPC3, RASA1, STRAP, RPL27, HNRNPC, LRP10, NFKBID
723	ELK1_K562_hg19	2.98e-02	0.65	-2.04	DDX6, RPL3, BTG1, AKAP8L, SLC2A1, ATP1A1, STK4, USE1, ZFP36L1, RAP1B, SOCS3, STIP1, PPP2CB, ZNRD1, MKNK2, ARIH2, DHX38, TBC1D15, CSNK1G3, CDT1, NUDC, GADD45A, ZCRB1, YWHAZ, GTPBP4, GADD45G, RNF145, IMPACT, RILPL2, BCL6, IRF1, STRAP, PFDN5, RPS24
724	RAD21_HepG2_hg19	1.76e-01	1.3	-2.04	CD274, DDX6, CEBPB, SLC2A1, LITAF, FOXO1, RPS15, ZC3H12D, ALAD, STIP1, PPP2CB, RABGEF1, ZNRD1, TMEM66, FTH1, HIST1H3H, SLC38A2, MREG, MAP3K1, IFNGR1, GADD45A, F2R, LSM4, SORL1, GTPBP4, HS3ST1, TGFBR2, PTP4A1, SLC25A37, KLF6, RILPL2, ARPC3, MORF4L2, REL, MYH9, LRP10, UBA52, ARF6
725	CBX3_K562_hg19	1.75e-01	1.3	-2.04	CLIC4, GYPA, DYRK3, AHCTF1, BTG1, TFRC, STXBP2, SLC4A1, ZFP36L1, RPS15, PPP2CB, ZNRD1, TRA2A, MKNK2, DHX38, HIST1H3H, SNX8, TBC1D15, UNC45A, HSPA9, CSNK1G3, ST6GAL1, NUDC, H3F3B, F2R, MLL5, NTAN1, GTPBP4, GADD45G, TGFBR2, RNF145, IMPACT, RILPL2, RANBP10, CCDC86, RPL27, EIF3F, RPS24
726	UBTF_K562_hg19	2.13e-01	1.46	-2.04	CD274, DDX6, DYRK3, LDB1, ATP10D, ODC1, NRM, ATP2A3, SAMSN1, USE1, ALAD, RPS15, GNA13, RAP1B, UGCG, SNN, FAM102A, NFKBIZ, PLCG2, ARIH2, DHX38, RABAC1, RPL39, SKIL, SRGN, HSPA9, PLK3, NUDC, KLF13, IFNGR1, PLAUR, ATP1B3, PLRG1, ZCRB1, LSM4, CCT6A, TPST2, RILPL2, RASA1, SPATA13, RPL27, NFKBID, EIF3D, UBA52, CSNK1G2
727	CTCF_heart_mm9	6.67e-02	0.84	-2.04	AHCTF1, CEBPB, RPL3, BTG1, RPL32, SATB1, NRM, TNFAIP3, CXCR4, GIMAP6, STK4, RPS15, PPP2CB, POLD1, PRNP, ST6GAL1, MREG, ACTN2, WBP11, LSM4, SORL1, HS3ST1, GTPBP4, SLC25A37, FCHSD2, ARPC3, ARHGEF3, TXNIP, RPL27, MATR3, EIF3F, PFDN5
728	GATA3_MCF-7_hg19	1.05e-01	1.01	-2.04	CEBPB, BTG1, RPL32, CUL3, ATP2A3, SMG7, AQP1, ZC3H12D, TBK1, RNF19A, SKIL, JUNB, SLC38A2, HSPA8, ST6GAL1, MBNL1, GCH1, ELOVL5, GADD45A, PLRG1, MLL5, YWHAZ, TGFBR2, GADD45G, NFKBIA, PTP4A2, ELF1, KLF6, BCL6, TAX1BP1, RPL24, HBP1
729	BRCA1_H1-hESC_hg19	1.34e-01	1.12	-2.05	RPL3, OAT, TFRC, POP4, RPL12, CETN3, LENG9, ATP1A1, RPS15, ZNRD1, UBB, FTH1, TRA2A, SKIL, TBC1D15, CD164, ST6GAL1, WSB1, MAP3K1, GADD45A, VPS37B, GTPBP4, SLC25A37, KLF7, BCL6, RPL24, TXNIP, CCDC86, STRAP, RPS24
730	CTCF_myotube_hg19	4.52e-02	0.75	-2.05	CD274, DAZAP2, RPL3, CD82, WBP2, ZC3H12D, RPS15, ALAD, ZNRD1, TMEM66, MKNK2, JUNB, MREG, TSC22D3, F2R, MLL5, NTAN1, LSM4, SORL1, GTPBP4, HS3ST1, TGFBR2, NFKBIA, PTP4A2, SLC25A37, IRF1, STK17B, MORF4L2, KLF9, FOSB, UBE2O, PFDN5, ARF6
731	MAZ_HepG2_hg19	1.81e-01	1.33	-2.05	DYRK3, CLIC4, RPL32, RPL12, AKAP8L, CETN3, SLC2A1, NRM, FOXO1, GNA13, RPS15, PPP2CB, ZNRD1, DHX38, RABAC1, SNX8, MARK2, HMGN1, RNF44, WSB1, GADD45A, ARRDC3, ATP1B3, VPS37B, NISCH, CCT6A, PER1, TMBIM6, NFKBID
732	CTCF_epithelial cell of proximal tubule_hg19	1.20e-01	1.08	-2.05	DDX6, DAZAP2, CD274, CEBPB, OAT, DGKD, STK4, ETS2, ZFP36L1, RPS15, ALAD, PPP2CB, STIP1, SNX2, TMEM66, MKNK2, MREG, GCH1, TSC22D3, F2R, NTAN1, SORL1, HS3ST1, TGFBR2, PTP4A1, NFKBIA, SLC25A37, ARPC3, MORF4L2, UBE2O, TMBIM6
733	ZBTB33_A549_hg19	1.91e-01	1.37	-2.06	EIF4A1, RPL3, BTG1, TFRC, POP4, RPL12, ZFAND2A, AKAP8L, RPS15, ZNRD1, PUF60, UBB, TRA2A, DHX38, EMD, RPL19, HSPA9, UNC45A, H3F3B, WBP11, TGFBR2, GNL3, PTP4A1, KLF7, RPS29, RPL24, RPL27, HBP1, TMBIM6, EIF3D, RPS24, ARF6
734	HDAC2_K562_hg19	1.86e-01	1.35	-2.06	CD274, DAZAP2, ISCA1, DGKA, POP4, EIF4A3, ATP10D, LENG9, ATP2A3, IRS2, ADRB2, LITAF, RABGEF1, SESN1, SKIL, RPL39, JUNB, RPS13, NDEL1, HSPA9, PLAUR, ZCRB1, WBP11, GADD45G, CCT6A, KLF7, PTP4A2, BCL6, ARPC3, TXNIP, UBE2O, CCDC86, MATR3, HNRNPC, STT3B, CD69, CSNK1G2
735	CTCF_WERI-Rb-1_hg19	8.70e-02	0.94	-2.06	DDX6, CD274, DAZAP2, DYRK3, CD82, ETS2, ZFP36L1, RPS15, PPP2CB, STIP1, TMEM66, ARIH2, MAP3K1, MREG, TSC22D3, F2R, NTAN1, MLL5, SORL1, HS3ST1, NFKBIA, PTP4A2, SLC25A37, FCHSD2, ARPC3, MORF4L2, REL, UBE2O, ARF6
736	SUZ12_K562_hg19	6.67e-02	0.85	-2.07	CD83, CHD7, CXCR4, DENND3, LITAF, BACH2, ETS2, ACTB, FOXO1, FAM134B, NUAK2, UBL3, LBH, RNF19A, PLCG2, HIST1H3H, RHBDL2, SLC38A2, KLF4, SORL1, GADD45G, TGFBR2, KLF7, RNF145, PTP4A2, FCHSD2, SPATA13, HBP1, STT3B, SNORA65, NFKBID, ARF6
737	YY1_HCT116_hg19	6.78e-02	0.86	-2.08	EGR1, WSB1, DGKD, TFRC, STXBP2, EIF4A3, WBP11, NISCH, PPP2CB, PUF60, RPL18A, UBB, UROD, MKNK2, RANBP10, RPL24, TMBIM6, JUNB, CSNK1G2
738	POLR2AphosphoS5_HepG2_hg19	5.23e-02	0.79	-2.08	OAT, CUL3, NRM, LENG9, RPS15, ZNRD1, TRA2A, DHX38, RABAC1, EMD, TBC1D15, UNC45A, EGR1, CSNK1G3, UVRAG, NUDC, PLRG1, GTPBP4, TPST2, SLC25A37, ARPC3, PRKAR1A, PDCD4, CCDC86, FOSB, EIF3F, EIF3D, RPS24
739	KDM5B_K562_hg19	1.34e-01	1.14	-2.08	DDX6, WBP2, CETN3, ATP10D, IRS2, USE1, LITAF, CD3D, ETS2, GNA13, ALAD, ZNRD1, FAM102A, POLD1, NFKBIZ, ARIH2, MREG, TSC22D3, LMO2, ATP1B3, KLF4, KLF2, GADD45G, CD6, ARPC3, POLR1D, STRAP, HBP1, XIST, EIF3D
740	NANOG_H1-hESC_hg19	4.00e-01	2.49	-2.08	KLF6, GADD45G
741	CTCF_embryonic fibroblast_mm9	1.34e-01	1.14	-2.08	DAZAP2, BTG1, TCF25, SLC2A1, TNFAIP3, STK4, ACTB, RPS15, STIP1, UGCG, SNN, POLD1, OSBPL9, UNC45A, PRNP, ST6GAL1, MREG, PLEKHA2, MLL5, LSM4, SORL1, HS3ST1, GTPBP4, SLC25A37, ARPC3, UBE2O, RPL27, MATR3, STT3B, LRP10
742	NELFE_MEL cell line_mm9	9.57e-02	0.99	-2.09	CD274, GGNBP2, TCF25, H2-Q6, POP4, ATP10D, H2-M3, CETN3, ACTB, RPS15, PPP2CB, PUF60, TBC1D10C, TBC1D15, UNC45A, CSNK1G3, CD164, CHKB, D8ERTD738E, CHKA, GCH1, LAPTM5, HMHA1, MIF, VPS37B, TPST2, STK17B, STRAP, SERINC1, LRP10, CSNK1G2
743	YY1_A549_hg19	8.12e-02	0.93	-2.09	HSPA9, UNC45A, WBP2, WBP11, USE1, HERPUD1, CCT6A, RPS15, ZNRD1, PUF60, UBB, RPS29, UROD, RANBP10, RPL27, EIF3F, HNRNPC, RPL39, UBA52, PFDN5
744	POLR3A_K562_hg19	2.08e-01	1.47	-2.09	RPS29, TMEM66, THY1, HMGN2
745	CTCF_bone marrow macrophage_mm9	9.57e-02	0.99	-2.1	CEBPB, PRR7, TCF25, POP4, HVCN1, SLC2A1, TNFAIP3, CXCR4, DENND3, STK4, FOXO1, RPS15, PPP2CB, RPL18A, POLD1, MAP4K1, ST6GAL1, ATP1B3, LSM4, SORL1, GTPBP4, NFKBIA, SLC25A37, PTP4A2, FCHSD2, ARPC3, POLR1D, RPL27, EIF3F, EIF3D, RPS24
746	TRIM28_U2OS_hg19	4.52e-02	0.76	-2.1	RPL3, TFRC, RPL12, POP4, ATP10D, SLC2A1, USE1, PPP2CB, ZNRD1, DDRGK1, DHX38, RABAC1, RPS13, KPNA1, CD97, UNC45A, HSPA9, ELOVL5, PLAUR, PLRG1, YWHAZ, TGFBR2, PTP4A1, BCL6, RPL24, STRAP, TXNIP, SERINC1, TMBIM6, PFDN5, EIF3D, RPS24, ATF4
747	POLR2AphosphoS5_U-87 MG_hg19	1.21e-01	1.1	-2.1	DDX6, CD274, ISCA1, OAT, TPM4, CETN3, EIF4A3, PLRG1, ATP1A1, ZCRB1, KLF4, NFKBIA, RPS15, PER1, SLC25A37, IMPACT, NUAK2, LBH, ZNRD1, ARIH2, CCDC86, FOSB, SKIL, TBC1D15
