	Term	p-value	z-score	CS	Related Genes
678	POLR2AphosphoS5_SK-N-MC_hg19	1.71e-01	1.06	-1.65	BRD3, NDUFB8, ALAS1, GPX1, MRPS24, SHFM1, SSR3, SLC40A1, ATP5C1, DYNLL1, CORO1A, MRPL33, ZFP36, RPL36AL, POLR2G, EIF1B, CHCHD1
679	CTCF_fibroblast of upper leg skin_hg19	1.42e-01	0.96	-1.66	NFE2, NDUFA7, IFITM2, GPX1, GSTP1, MRPS33, CDCA7, NSMCE1, PRCP, DYNLL1, MRPL23, MRPL12, UQCRH, PPP1CA, RPS4X, RPS25, PRDX5, HINT1, KRTCAP2, PRDX4, SH3BGRL3, OSTF1, TGFBI, POLR2J
680	SIN3A_HCT116_hg19	9.95e-02	0.81	-1.66	UBL5, ZFP36, HIST1H2AI, LAMP1, HIST1H2AH, HIST1H2AK, HIST1H2AD, PTPN6, PRCP, HNRNPAB, SAP30, HIST2H2AC
681	CTCF_osteoblast_hg19	2.05e-01	1.18	-1.66	IFITM2, HIBADH, GSTP1, MRPS33, GSPT1, RPS4X, EEF1B2, PRDX5, KRTCAP2, HINT1, TMEM208, SH3BGRL3, POLR2J, NFE2, NDUFA7, SHFM1, NSMCE1, TALDO1, MRPL23, DYNLL1, RPS25, DNAJC7, RPL27A, DEGS1, RPL29, AURKAIP1, EIF1B
682	CTCFL_K562_hg19	2.31e-01	1.28	-1.66	VCP, ARL6IP1, CBFB, MRPS33, RPL10A, ATP5G2, RPS14, PRDX5, LAMP1, TMEM208, VPS35, POLR2J, SERF2, NUP210, SSR4, DUSP1, HIST1H2AK, TALDO1, H2AFV, DYNLL1, MRPL23, HNRNPAB, PPP1CA, APRT, RAB32, DEGS1, ADNP, MAPRE1, AURKAIP1, EIF1B, ITM2B
683	ZKSCAN1_MEL cell line_mm9	7.11e-02	0.72	-1.67	RPL41, H2AFY, ANXA2, H2-OB, OSM, UBE2L3
684	SAP30_H1-hESC_hg19	7.59e-02	0.73	-1.67	SLC46A3, IFITM3, COPB2, VCP, NDUFB8, IFITM2, ARL6IP1, POMP, MGST2, ATP5C1, GABARAP, NUP160, EEF1B2, RPS14, ZFP36, TMSB4X, SIRPA, SH3BGRL3, POLR2J, NADK, RPS12, NDUFA9, RPS9, H2AFY, SHFM1, RPS5, RNF181, UQCRC2, CNIH4, PRR13
685	STAT5A_K562_hg19	2.38e-01	1.32	-1.67	LRG1, HIST1H2AI, IMP3, PGD
686	CTCF_CD14-positive monocyte_hg19	2.15e-02	0.49	-1.68	IFITM2, HIBADH, MRPS33, GSTP1, PRCP, MRPL12, IFI30, PSMB10, NUP160, RPS4X, PRDX5, ALDH2, TMSB4X, PSAP, TMEM208, POLR2J, B2M, NFE2, SEC13, NDUFA7, RPS8, HIST1H2AK, TALDO1, DYNLL1, MRPL23, ATOX1, SAP30, ERP29, UQCRC2, TGFBI, RPL29, GAPDH, PRR13
687	JUND_SK-N-SH_hg19	8.75e-02	0.79	-1.69	ANAPC13, MTCH1, SEPT11, RPL41, GPX1, MRPS24, ANXA2, GPX4, DUSP1, PRCP, FOS, PSMA7, UQCRH, PLAC8, LGALS1, GNB2, PSAP, ARHGDIB, OCIAD1, ZYX, S100A6, UQCRC2, MCL1, POLR2L
688	CTCF_GM19238_hg19	1.33e-02	0.44	-1.69	IFITM2, GSTP1, CDCA7, ARRB2, MRPL12, ATP5G2, UQCRH, RPS4X, KRTCAP2, PRDX5, HINT1, PRDX4, TMSB4X, MYEOV2, TMEM208, SH3BGRL3, CHCHD1, POLR2J, B2M, POLR2L, NDUFA7, SEPT11, NDUFA3, NSMCE1, TALDO1, DYNLL1, MRPL23, NUDT16L1, HNRNPAB, ATOX1, DOK3, SELL, POU2AF1, EIF1B
689	ZZZ3_GM12878_hg19	5.39e-02	0.66	-1.69	RPS14, RPL41, ANXA2, RPS3, H2AFV, RPL29, NME1
690	TEAD4_ECC-1_hg19	2.93e-02	0.55	-1.69	IFITM3, GRN, RPL31, NEDD8, ARRB2, MRPL12, CENPA, GABARAP, PRDX5, LGALS1, RPS11, S100A11, TMEM14C, SEPT11, DUSP1, SSR3, UBE2E2, FOS, MRPL23, ATP5J2, APRT, EEF1A1, SLPI, LCN2, ZYX, VDAC1, UQCRC2, RPL29, AURKAIP1, PPIA, GAPDH, EIF1B, ITM2B
691	CHD1_K562_hg19	7.59e-02	0.74	-1.7	IFITM3, MTCH1, COPB2, SAMD9L, IFITM2, HIBADH, MRPS33, PIGX, FCRLA, EEF1B2, SH3BGRL3, VPS35, OSTF1, RNF130, NDUFA9, TIMM8B, FCER1G, ANXA3, RPS5, SSR3, NDUFA2, NSMCE1, SSU72, UBE2E2, COX6B1, ATP5J2, SPCS1, SLPI, IL1B, EIF3I
692	POLR2AphosphoS5_H1-hESC_hg19	5.96e-02	0.68	-1.7	NFE2, SEPT11, FCER1G, ALAS1, SIVA1, CCDC56, MRPS24, NDUFA3, POMP, UBE2E2, MRPL36, IFI30, CENPA, GABARAP, SAP30, RAB32, KRTCAP2, LAMP1, RASSF5, EIF3I, CDK2AP2, CNIH4
693	EP300_T47D_hg19	1.14e-01	0.88	-1.7	VCP, HIBADH, DUSP1, NDUFA2, SSR3, DBI, FOS, MRPL12, ATP5G2, COX5A, DUSP6, NME1, LAMP1, SUMO2, S100A6, EIF4H, OSTF1, S100A9
694	ZZZ3_HeLa-S3_hg19	2.36e-01	1.33	-1.7	SLPI, ANXA2, RPL29, NME1
695	ELF1_HCT116_hg19	9.21e-02	0.81	-1.7	MCTS1, MTCH1, WDR1, YWHAB, SSR3, GSPT1, CLN5, UBE2L3, UBL5, PSMB1, RPS3, MYEOV2, RNF181, TMEM208, ERH, RPL29, AURKAIP1, EIF1B, MCL1
696	CTCF_epithelial cell of proximal tubule_hg19	1.84e-01	1.14	-1.7	IFITM2, HIBADH, GSTP1, MRPS33, MRPL12, RPL10A, CENPA, GSPT1, RPS4X, PRDX5, HINT1, KRTCAP2, TMEM208, SH3BGRL3, POLR2J, TIMM8B, NDUFA7, SSR3, NSMCE1, DYNLL1, MRPL23, COX6C, ATOX1, NME1, RAB32, SELL, ERP29, EIF1B
697	ATF3_K562_hg19	1.45e-01	1.0	-1.7	MTCH1, ANXA2, RPS8, RPL31, DUSP1, SSU72, FCRLA, RPS26, HINT1, LAMP1, TMSB4X, PSAP, OCIAD1, ERP29, CDK2AP2, NPTN, PGP, TMEM208, AURKAIP1, EIF1B, PRR13
698	TAF1_K562_hg19	3.15e-02	0.57	-1.72	COPB2, ARL6IP1, CIB1, CST3, ATP5B, LAMP1, RPL36AL, NPTN, PIP4K2A, TMEM208, POLR2G, OSTF1, POLR2J, BRD3, NDUFA9, CCDC56, ANXA2, MRPS24, NSMCE1, TALDO1, NME1, RPS26, COX7A2L, OSTM1, CNIH4, ARL8A
699	CTCF_fibroblast of gingiva_hg19	1.99e-01	1.21	-1.72	IFITM2, GSTP1, MRPS33, RPL10A, MRPL12, UQCRH, NUP160, RPS4X, PRDX5, HINT1, KRTCAP2, SH3BGRL3, POLR2J, TIMM8B, NFE2, NDUFA7, CCDC56, NSMCE1, DYNLL1, MRPL23, NUDT16L1, ATOX1, EEF1A1, PLA2G15, RPS25, SELL, RPL27A, ERP29, TGFBI, RPL29
700	EP300_osteoblast_hg19	1.52e-01	1.03	-1.73	SLC46A3, TRUB2, NDUFB8, POMP, CIB1, PRCP, ATP5G3, MRPL12, PIGX, ZFP36, ALDH2, RPL36AL, TMEM208, MYEOV2, B2M, POLR2L, PSENEN, NFE2, IMP3, SHFM1, RAB27A, EEF1G, RPS25, TSPAN14, EIF3I, GNB2, IRF5, UQCRC2
701	FOXM1_MCF-7_hg19	3.02e-01	1.63	-1.73	ARL6IP1, CENPA, HSP90B1
702	HCFC1_K562_hg19	2.15e-02	0.51	-1.73	NDUFB8, IFITM1, ALAS1, IFITM2, WDR1, SLC40A1, CIB1, ETFB, MRPL12, FGD2, CST3, KRTCAP2, ZFP36, RPL36AL, NDUFV2, B2M, POLR2J, NDUFA7, GPX4, HIST1H2AH, NSMCE1, ARPC5, FOS, CYBASC3, ATP5J2, HIGD2A, EEF1A1, RPS26, EIF3I, RPL29, GAPDH, ARL8A, MYO1F
703	E2F4_HeLa-S3_hg19	4.99e-02	0.66	-1.73	TNFAIP8, HIST1H2AI, SIVA1, HIST1H2AH, H2AFZ, HIST1H2AK, CDCA7, H2AFV, PRCP, CENPA, HNRNPAB, NUP160, CYBASC3, HIST2H2AC, SUMO2, ERP29, PGP, HIST1H2AD, VPS35, PPIA
704	GATA2_SH-SY5Y_hg19	1.52e-01	1.04	-1.74	COPB2, MTCH1, GRN, TNFAIP8, ARL6IP1, MRPS33, GLO1, POMP, CDCA7, SLC40A1, DBI, RPL10A, GABARAP, MRPL33, ATP5B, ARHGDIB, PSAP, RPS11, B2M, MCTS1, SIVA1, HIST1H2AH, H2AFZ, PRG2, NSMCE1, H2AFV, SAP30, DYNLRB1
705	SIN3A_SK-N-SH_hg19	9.20e-02	0.83	-1.74	GRN, SEC13, MRPS24, POMP, NDUFA2, RAB27A, DBI, MRPL12, DUSP6, HIGD2A, HIST2H2AC, EEF1B2, ZFP36, AURKAIP1, B2M, POLR2L
706	CTCF_GM10266_hg19	2.05e-01	1.26	-1.78	IFITM3, IFITM2, GSTP1, MRPS33, HP, PRCP, MRPL12, UQCRH, RPS4X, HINT1, PRDX5, KRTCAP2, PRDX4, TMEM208, SH3BGRL3, OSTF1, POLR2J, TIMM8B, NDUFA7, MRPL23, DYNLL1, COX6C, NUDT16L1, PPP1CA, DOK3, SELL, SLC25A5
707	CTCF_bronchial epithelial cell_hg19	1.66e-01	1.12	-1.78	HIBADH, GSTP1, MRPS33, POMP, CDCA7, PRCP, MRPL12, RPL10A, GSPT1, RPS4X, PRDX5, HINT1, KRTCAP2, TMEM208, SH3BGRL3, OSTF1, POLR2J, NDUFA7, SEC13, SSR3, NSMCE1, DYNLL1, MRPL23, SELL, ERP29, VDAC1, TGFBI, RPL29
708	TEAD4_HepG2_hg19	1.50e-01	1.06	-1.78	GRN, ARL6IP1, DUSP6, APRT, ATP5J2
709	CTCF_fibroblast of the aortic adventitia_hg19	2.08e-01	1.28	-1.79	IFITM2, HIBADH, GSTP1, RPL10A, MRPL12, GSPT1, RPS4X, PRDX5, HINT1, KRTCAP2, RPL36AL, TMEM208, SH3BGRL3, POLR2J, MCL1, TIMM8B, NFE2, SSR3, NSMCE1, TALDO1, DYNLL1, MRPL23, PGD, NUDT16L1, ATOX1, PPP1CA, SELL, RPL27A, ERP29, TGFBI, EIF1B
710	POLR2AphosphoS5_HL-60_hg19	4.75e-02	0.67	-1.79	NDUFA9, NDUFB8, FCER1G, HIBADH, ARL6IP1, RPLP1, NSMCE1, UTP11L, IFI30, ATOX1, MRPL33, HIGD2A, COX6B1, RPS26, PRDX4, LRG1, ARHGDIB, CHI3L1, MYEOV2, PRTN3, CHCHD1, CAMP, POLR2L, PRR13
711	E2F6_A549_hg19	9.46e-02	0.86	-1.79	ANAPC13, TNFAIP8, HIBADH, GPX4, HIST1H2AK, CDCA7, SSU72, SLC40A1, TALDO1, DBI, ARPC5, PYGL, DYNLL1, PGD, ATOX1, ATP5J2, APRT, PLA2G15, PRDX4, SUMO2, S100A6, PTPN6, RPS2
712	POLR2AphosphoS2_myocyte_mm9	2.15e-02	0.53	-1.79	COPB2, GRN, MRPS33, SLC40A1, CIB1, GLRX, ARRB2, MRPL12, HSP90B1, ZFP36, RASSF5, RNPEP, 2310036O22RIK, PIP4K2A, POLR2J, B2M, CHCHD1, SERF2, S100A11, SEC13, SEPT11, H2AFY, SSR3, 2700094K13RIK, NSMCE1, PGD, EEF1G, EEF1A1, MARCKS, OSTM1, MAPRE1, CLEC2D, PRR13
713	CTCF_GM12865_hg19	1.27e-01	0.99	-1.8	SLC46A3, TIMM8B, NDUFA7, GSTP1, MRPS33, NSMCE1, TALDO1, ARRB2, DYNLL1, MRPL23, RPL10A, PPP1CA, RPS4X, PRDX5, HINT1, KRTCAP2, SELL, RPL27A, ERP29, TMEM208, SH3BGRL3, AURKAIP1, EIF1B, POLR2J
714	SIN3A_GM12878_hg19	3.37e-02	0.61	-1.81	NDUFB8, TNFAIP8, ARL6IP1, DBI, RPL10A, MRPL33, CD79B, ATP5B, EIF4H, MYEOV2, NDUFA9, NDUFA7, RPL41, RPS9, SEPT11, GPX4, RPS8, NDUFA3, SSR3, H2AFV, UBE2E2, CYBA, NUDT16L1, PGD, HIGD2A, NME1, PLA2G15, RPS26, EEF1A1, EEF1G, SPCS1, SLC25A5
715	MAZ_IMR-90_hg19	1.52e-01	1.08	-1.81	ANAPC13, IFITM2, PYGL, ARRB2, MRPL12, NUP160, PIGX, MRPL33, CST3, PRDX4, NPTN, EIF4H, SH3BGRL3, SEC11C, NFE2, SEPT11, RPL13A, SAP30, ATP5J2, RBX1, RPS26, PLA2G15, OSTM1, ZYX, PGP, CDK2AP2, EIF1B, PRR13
716	MYC_HepG2_hg19	2.05e-01	1.29	-1.81	COPB2, ANAPC13, GRN, HIBADH, MRPL36, ATP5G3, IFI30, RPS14, ALDH2, LAMP1, SUMO2, MYEOV2, CHCHD1, TMEM14C, BRD3, NDUFA9, RPS9, GPX4, CCDC56, HIST1H2AK, SHFM1, NDUFA3, DYNLL1, APRT, EEF1A1, RPS26, SFXN1
717	POLR2AphosphoS5_SK-N-SH_hg19	5.39e-02	0.71	-1.82	NDUFB8, NDUFA7, ALAS1, IFITM2, POMP, NSMCE1, SLC40A1, PYGL, ATP5G3, COX5A, ATOX1, COX6B1, CST3, UBL5, HINT1, ALDH2, RASSF5, MYEOV2, POLR2G, CHCHD1, CNIH4, ARL8A
718	RBBP5_K562_hg19	3.37e-02	0.61	-1.82	COPB2, HIBADH, RPLP1, DBI, CIB1, ARRB2, CFP, PIGX, HIST2H2AC, HSP90B1, UBL5, TMEM208, FFAR2, OSTF1, PRKACB, POLR2J, TIMM8B, NDUFA9, HIST1H2AK, NSMCE1, RAB27A, ATOX1, HIGD2A, COX7A2L, SPCS1, OSTM1, PTPN6, UQCRC2, S100A9, GAPDH, ITM2B, PRR13
719	GABPA_K562_hg19	9.02e-02	0.86	-1.82	MTCH1, COPB2, RPL41, GPX4, RPS8, RPL31, RPLP1, MRPS33, NDUFA2, SSR3, NSMCE1, UTP11L, HIGD2A, FGD2, RPS26, ATP5B, OSTM1, EIF3I, RPS3, TMEM208, SFXN1, RNF130, POLR2J
720	CTCF_olfactory bulb_mm9	7.59e-02	0.81	-1.84	SLC46A3, MRPS33, SLC40A1, ATP5C1, RPL10A, ATP5G2, UBE2L3, MRPL33, RPS14, KRTCAP2, 2310036O22RIK, TMEM208, SH3BGRL3, POLR2J, NUP210, DUSP1, NDUFA3, NSMCE1, MRPL23, NME1, PPP1CA, CYBASC3, RPS26, RAB32, 2010107E04RIK, BOLA2, DEGS1, UQCRC2, ADNP, PRR13
721	GTF2F1_K562_hg19	2.15e-02	0.54	-1.84	ANAPC13, HIBADH, GLO1, ATP5C1, DBI, ATP5G3, MRPL12, IFI30, GSPT1, RPS4X, UBL5, PRDX4, TMSB4X, PSAP, RPS11, NDUFV2, B2M, CHCHD1, POLR2L, TMEM14C, MCL1, BRD3, RPS9, GPX4, NSMCE1, TALDO1, ARPC5, UTP11L, EEF1A1, EEF1G, DYNLRB1, MAPRE1, RPL29
722	HA-E2F1_MCF-7_hg19	1.09e-01	0.94	-1.85	SLC46A3, RPL31, MRPS33, RPL10A, UQCRH, RPS4X, LGALS3, RPL36AL, TMSB4X, PSAP, RPS3, MYEOV2, FFAR2, GPX4, IMP3, DUSP1, NDUFA3, SSR3, NDUFA2, DYNLL1, COX6B1, HIGD2A, SPCS1, DNAJC7, OCIAD1, IRF5, PTPN6, GAPDH, EIF1B
723	SMC3_HepG2_hg19	3.37e-02	0.62	-1.85	TRUB2, NDUFB8, IFITM2, MRPS33, CDCA7, DBI, GSPT1, RPS4X, C3, ATP5B, KRTCAP2, PRDX5, ZFP36, B2M, MCL1, PSENEN, TIMM8B, RPS9, H2AFZ, SHFM1, NDUFA2, FOS, COX6B1, HIGD2A, EEF1A1, RPS26, RPS25, LRG1, EIF3I, GNB2, PTPN6, UQCRC2
724	POLR2AphosphoS5_neural cell_hg19	8.32e-02	0.85	-1.86	SLC46A3, COPB2, TNFAIP8, ALAS1, RPL31, YWHAB, PIGX, UBL5, MYEOV2, B2M, POLR2J, CHCHD1, RPS9, RPL41, CCDC56, RPS8, NDUFA2, NSMCE1, H2AFV, ARPC5, NME1, EEF1G, PLA2G15, OSTM1, ARL8A, PRR13
725	MAZ_K562_hg19	3.37e-02	0.62	-1.86	IFITM2, RPL31, MRPS33, NCF4, DBI, IFI30, MRPL12, CENPA, PIK3CG, NUP160, FGD2, HSP90B1, PIGX, EEF1B2, LGALS3, RPS6KA1, MYEOV2, OSTF1, RPL41, NDUFA3, SSR3, TALDO1, LYZ, COX6B1, ATP5J2, HIGD2A, RPS26, PLA2G15, SPCS1, OSTM1, PTPN6, ITM2B
726	CTCF_embryonic fibroblast_mm9	7.59e-02	0.82	-1.86	MRPS33, ATP5C1, RPL10A, ATP5G2, CLN5, HSP90B1, UBL5, KRTCAP2, PRDX5, HINT1, RPS11, POLR2J, TIMM8B, SSR4, RPS5, ARPC5, FOS, MRPL23, NME1, PPP1CA, RAB32, 2010107E04RIK, EIF3I, ZYX, S100A6, UQCRC2, DYNLRB1, RPL29, CLEC2D, PRR13
727	EZH2_GM12878_hg19	5.14e-02	0.71	-1.87	TRUB2, MRPS33, PLD4, GLRX, CFP, ATP5G2, GSPT1, HIST2H2AC, ATP5L, FGD2, KRTCAP2, ALDH2, CCL3, HIST1H2AD, VPS35, NADK, MCL1, PSENEN, RPS9, RPS5, RNASE6, NSMCE1, FOS, NME1, CYBASC3, RPS26, DNAJC7, POU2AF1, PGP, ADNP, CLEC2D
728	CTCF_retinal pigment epithelial cell_hg19	1.71e-01	1.19	-1.87	SLC46A3, IFITM2, GSTP1, MRPS33, CDCA7, RPL10A, MRPL12, CENPA, RPS4X, PRDX5, HINT1, KRTCAP2, RPS3, TMEM208, SH3BGRL3, POLR2J, MCL1, TIMM8B, NFE2, NSMCE1, DYNLL1, COX6C, PPP1CA, NME1, RPS26, RAB32, SELL, ERP29, TGFBI, RPL29, AURKAIP1, EIF1B
729	ZBTB7A_HepG2_hg19	9.05e-02	0.89	-1.87	IFITM3, YWHAB, MRPS33, ETFB, MRPL12, RPL10A, C3, EEF1B2, RPS14, KRTCAP2, ALDH2, RPS6KA1, TMEM208, ACADM, PRKACB, CTSB, NUP210, RPS8, NSMCE1, DYNLL1, MRPL23, PLA2G15, RAB32, EIF3I, ZYX, DEGS1, DYNLRB1, MAPRE1
730	EZH2_fibroblast of dermis_hg19	5.14e-02	0.72	-1.87	SLC46A3, NDUFB8, RPL31, ATP5C1, PRCP, RPL10A, GSPT1, HSP90B1, CLN5, PLAC8, RPS4X, ALDH2, TMSB4X, RPS3, HIST1H2AD, RPS2, MCL1, NDUFA9, RPS8, ANXA3, UTP11L, COX6C, MMP9, SAP30, COX6B1, RPS26, COX7A2L, ALOX5AP, PGP, ERH, RPL29
731	GATA3_MCF-7_hg19	5.65e-02	0.74	-1.87	TRUB2, ALAS1, ARL6IP1, GSTP1, MRPS33, DBI, CIB1, RPL10A, CENPA, GSPT1, PSMA7, PLAC8, HINT1, TMSB4X, PSAP, FFAR2, RPS11, S100A11, BRD3, ANXA2, ANXA3, FOS, COX6C, ATOX1, APRT, PLA2G15, ZYX, LY6D, ERP29, DYNLRB1, ARL8A, LY6E
732	POLR2AphosphoS2_HepG2_hg19	1.33e-02	0.49	-1.88	MTCH1, COPB2, ALAS1, HIBADH, YWHAB, GLO1, ATP5C1, DBI, ATP5L, MRPL33, HSP90B1, ZFP36, EIF4H, RPS3, MYEOV2, TMEM208, SH3BGRL3, RNF130, TPI1, GPX4, HIST1H2AH, NSMCE1, SSU72, HNRNPAB, ATOX1, HIGD2A, NME1, PLA2G15, OSTM1, EIF3I, CDK2AP2, ZYX, VDAC1, AURKAIP1
733	CTCF_skeletal muscle myoblast_hg19	1.52e-01	1.12	-1.88	SLC46A3, IFITM2, GSTP1, MRPS33, RPL10A, GSPT1, UQCRH, NUP160, RPS4X, PRDX5, KRTCAP2, TMEM208, SH3BGRL3, OSTF1, POLR2J, MCTS1, TIMM8B, NDUFA7, GPX4, NSMCE1, TALDO1, DYNLL1, MRPL23, ATOX1, RPL27A, ERP29, RPL29, AURKAIP1
734	REST_HL-60_hg19	3.91e-01	2.28	-1.88	OSTM1, SAP30
735	ZBTB7A_ECC-1_hg19	4.41e-02	0.69	-1.88	IFITM3, MRPS33, MRPL36, CIB1, IFI30, MRPL12, CORO1A, LGALS3, LGALS1, ALDH2, RASSF5, ACADM, OSTF1, PRKACB, SEC11C, NUP210, ANXA2, RPS8, NSMCE1, RAB27A, CYBA, MRPL23, PGD, SAP30, OSTM1, EIF3I, ZYX, CDK2AP2, VDAC1, AURKAIP1
736	POLR2AphosphoS5_HCT116_hg19	4.20e-02	0.68	-1.88	PRCP, CORO1A, RPL36AL, RASSF5, RPS6KA1, PSAP, MYEOV2, B2M, POLR2J, CTSB, NDUFA9, PSENEN, NFE2, NUP210, CCDC56, MRPS24, SSR3, NSMCE1, SSU72, RAB27A, ATOX1, COX6B1, IRF5, EIF1B, ITM2B, ARL8A
737	POLR2AphosphoS5_GM12878_hg19	9.70e-02	0.91	-1.88	NDUFA9, CD52, ALAS1, MRPS24, CCDC56, NDUFA2, NSMCE1, TALDO1, NUP160, MRPL33, HIGD2A, HIST2H2AC, FGD2, COX6B1, CST3, CD79B, TSPAN14, NPTN, ERH, CLEC2D, CHCHD1, CNIH4
738	RAD21_SK-N-SH_hg19	1.55e-01	1.14	-1.88	GRN, GSTP1, MRPS33, CDCA7, PRCP, CIB1, ARRB2, RPL10A, ATP5G2, RPS4X, PRDX5, HINT1, LAMP1, TMSB4X, RASSF5, PIP4K2A, SH3BGRL3, POLR2J, TMEM14C, MCL1, NFE2, NDUFA7, SEPT11, GPX1, DUSP1, IMP3, H2AFZ, RAB27A, H2AFV, DYNLL1, MRPL23, NME1, RAB32, MARCKS, COX7A2L, SELL, RPL27A, ERP29, DEGS1, ADNP, RPL29, SLC25A5, MYO1F
739	HDAC6_K562_hg19	1.52e-01	1.13	-1.88	VCP, TNFAIP8, HIBADH, RPLP1, ATP5C1, UQCRH, MRPL33, CST3, LGALS3, KRTCAP2, ALDH2, RPS2, RPS11, RPS12, PSENEN, RPS8, NDUFA3, NDUFA2, NSMCE1, HNRNPAB, RPS25, OCIAD1, CDK2AP2, ERP29, PTPN6, UQCRC2, RPL29, PRR13
740	UBTF_CH12.LX_mm9	5.14e-02	0.72	-1.89	SLC46A3, HIBADH, RPLP1, POMP, CIB1, ARRB2, ATP5G3, MRPL12, PSMA7, HIST2H2AC, EIF4H, NDUFV2, PRKACB, BRD3, NUP210, HIST1H2AI, DUSP1, HIST1H2AK, PGD, PSMB8, TSPAN14, SPCS1, OSTM1, EIF3I, POU2AF1, 2310009A05RIK, ZYX, PGP, VDAC1, EIF1B, ARL8A
741	CTCF_ES-Bruce4_mm9	7.59e-02	0.83	-1.89	HIBADH, MRPS33, RPL10A, FGD2, MRPL33, RPS14, KRTCAP2, RPS6KA1, TMEM208, NDUFV2, POLR2J, SSR4, DUSP1, NDUFA3, RAB27A, MRPL23, NME1, PPP1CA, RAB32, 2010107E04RIK, DNAJC7, 1810022K09RIK, BOLA2, S100A6, ZYX, RNF181, ADNP, AURKAIP1, CLEC2D, PRR13
742	CTCF_spleen_mm9	5.14e-02	0.72	-1.89	SLC46A3, ANAPC13, TRUB2, GSTP1, ATP5C1, RPL10A, ATP5G2, FGD2, CST3, KRTCAP2, TUBB5, PSAP, POLR2J, NFE2, SSR4, RPS5, NSMCE1, MRPL23, NME1, PPP1CA, RAB32, 2010107E04RIK, EIF3I, 2310009A05RIK, OCIAD1, ERP29, S100A6, PGP, UQCRC2, CLEC2D, PRR13
743	CTCF_brain_mm9	1.09e-01	0.96	-1.89	SLC46A3, MRPS33, ATP5C1, CIB1, RPL10A, CORO1A, CST3, UBL5, KRTCAP2, HINT1, RASSF5, PSAP, POLR2J, TIMM8B, NFE2, SSR4, MRPL23, DYNLL1, NME1, RAB32, 2010107E04RIK, OSTM1, GNB2, EIF3I, ERP29, S100A6, UQCRC2, CLEC2D, PRR13
744	POLR2AphosphoS2_HeLa-S3_hg19	2.15e-02	0.56	-1.9	ANAPC13, COPB2, ALAS1, DBI, IFI30, MRPL33, HIST2H2AC, UBL5, PRDX4, LAMP1, RASSF5, EIF4H, MYEOV2, HIST1H2AD, PRKACB, CHCHD1, POLR2J, RNF130, TXNDC5, BRD3, SEPT11, FCER1G, NDUFA3, SSR3, SSU72, TALDO1, CYBA, ATOX1, COX6B1, COX7A2L, OSTM1, LCN2, ERH
745	MAX_HCT116_hg19	1.43e-01	1.12	-1.91	TRUB2, ANAPC13, HIBADH, RPL31, PYGL, CENPA, EEF1B2, UBL5, PRDX4, LAMP1, RPL36AL, RPS11, RNF130, TMEM14C, POLR2L, SEPT11, CCDC56, RPS8, IMP3, NSMCE1, UTP11L, PGD, NME1, HIGD2A, OSTM1, ERP29, PGP, DEGS1, PPIA
746	CTCF_GM12874_hg19	1.02e-01	0.95	-1.91	ALAS1, GSTP1, MRPS33, F13A1, RPL10A, MRPL12, NUP160, RPS4X, PRDX5, HINT1, KRTCAP2, ALDH2, TMEM208, SH3BGRL3, POLR2J, TIMM8B, NDUFA7, NSMCE1, TALDO1, DYNLL1, MRPL23, PGD, NUDT16L1, ATOX1, PPP1CA, DOK3, SELL, ERP29, AURKAIP1, EIF1B
747	CTCF_GM12873_hg19	9.81e-02	0.93	-1.91	IFITM2, HIBADH, GSTP1, MRPS33, RPL10A, NUP160, RPS4X, PRDX5, HINT1, KRTCAP2, TMEM208, SH3BGRL3, POLR2J, CHCHD1, TIMM8B, NDUFA7, NSMCE1, TALDO1, DYNLL1, MRPL23, PGD, NUDT16L1, ATOX1, PPP1CA, EEF1A1, SELL, RPL27A, ERP29, AURKAIP1, EIF1B
748	CHD2_H1-hESC_hg19	7.59e-02	0.84	-1.92	ARL6IP1, RPL31, GLO1, MRPS33, ETFB, ATP5B, KRTCAP2, LAMP1, NPTN, NDUFV2, CHCHD1, RNF130, NDUFA9, SEMA4A, RPL41, SEC13, SEPT11, RPS9, GPX4, DUSP1, NDUFA2, NSMCE1, H2AFV, UTP11L, ATP5J2, APRT, COX6B1, DYNLRB1, EIF1B, PRR13
749	CTCF_kidney_mm9	2.15e-02	0.57	-1.92	SLC46A3, ALAS1, MRPS33, GSTP1, ATP5C1, RPL10A, ATP5G2, FGD2, MRPL33, CST3, KRTCAP2, PRDX4, TMEM208, POLR2J, NFE2, SSR4, NUP210, RPS5, NSMCE1, MRPL23, DYNLL1, DUSP6, NME1, PPP1CA, RAB32, 2010107E04RIK, BOLA2, S100A6, OCIAD1, PTPN6, UQCRC2, CLEC2D, PRR13
750	HA-E2F1_HeLa-S3_hg19	1.52e-01	1.15	-1.92	MTCH1, ARRB2, LGALS3, PRDX4, TMSB4X, EIF4H, MYEOV2, PIP4K2A, OSTF1, NDUFV2, PRKACB, B2M, BRD3, ANXA2, H2AFZ, IMP3, DUSP1, TALDO1, H2AFV, CYBA, ARPC5, DYNLL1, RAB32, TSPAN14, SPCS1, OSTM1, PGP, ADNP
