TargetID	cd1	cd2	cd3	gat1	gat2	gat3	logFC	student's t-test	p-value
TTC7	59.6	57.3	56.6	39.7	59.4	59.8	-0.124565198	0.726809045	0.507596196
TTC7B	116.3	133.1	100.1	136.5	177.8	113.7	0.290064612	1.243682281	0.281524795
TTC8	2.8	1	5.4	4.1	3	6.4	0.435584877	0.883085347	0.427069287
TTC9	0	0	0	2.4	1.4	0	1.180572246	1.819869942	0.142898686
TTC9B	0	0	0	1.1	0	0	0.450661409	1	0.373900966
LOC630421	7.6	5.1	4.8	1.4	0.7	0	-2.007054758	5.263611638	0.006239159
TTF1	0.9	0	0.4	1.6	0	0.5	0.246160587	0.494241651	0.647047628
TTF2	16.3	28.9	49.3	39.1	45.3	31.4	0.285060712	0.681297462	0.533084006
TTK	0	0	1.7	3.5	1.5	0.4	0.837728571	1.152877363	0.313166763
TTL	0	0.4	1.7	1.9	4.5	1.7	1.121990524	1.927477699	0.126180956
TTLL1	1.9	2.5	5.2	6.2	3.1	3.4	0.317340825	0.729866494	0.505916576
TTLL10	0	0	0.4	0.2	0	0.9	0.270089163	0.76834982	0.485129626
CAMK2B	2.8	4.8	6.3	0	0	1.2	-2.008562014	3.884318814	0.017776019
TTLL13	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
TTLL2	6.1	5.4	3.2	2.4	4.1	2.1	-0.609624555	1.895177786	0.130965467
TTLL3	10.3	17.2	39.8	7.6	14	24.5	-0.517801665	0.69416101	0.525788074
TTLL4	34.9	30.9	54.9	30	22.9	22.2	-0.663451047	1.941093474	0.124221203
TTLL5	5.2	5.9	4.1	6	3.1	5.4	-0.056583528	0.22710999	0.831473391
TTLL6	0	0	2.5	0	0	1.7	-0.226770862	0.264616481	0.804380552
TTLL7	0.9	0.8	0.8	1.1	0	0.2	-0.355094959	1.176696811	0.304558785
TTLL8	0	1.3	0	0	0	0	-0.519374159	1	0.373900966
TTLL9	4.6	0.1	0	0	0.4	0	-1.179323699	0.941254859	0.399867957
TTN	0.4	0.4	1.1	0.9	1.1	0.8	0.243271151	1.202675589	0.295422443
TTPA	0	0	0	1.6	1.1	0	0.925999419	1.904433163	0.129574709
TTPAL	24.8	38.5	96.6	35.6	36.9	88.5	0.009709211	0.013063249	0.990202912
TTR	0	0	0	3.1	0	0	1.023846742	1	0.373900966
TTRAP	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
TTYH1	2	2.5	0	3.8	2.1	0	0.24691474	0.348694837	0.744898659
TTYH2	2.5	3.6	3.9	2.7	6	3.6	0.23502003	0.714575231	0.514358135
TTYH3	70.7	87.1	75.4	61	100.8	85.7	0.084801639	0.378810938	0.724077222
TUB	1.7	7.7	4.1	0	7.7	2.1	-0.366322214	0.427552853	0.69098879
TUBA1A	438.9	322.7	112.4	156.8	144.3	209.8	-0.771089191	1.239652519	0.282862548
TUBA1B	5026.8	5327	3479.3	3368.2	8172.4	4240.2	0.190007235	0.409693662	0.703021491
TUBA3A	3.5	1.5	0.8	3.9	1.9	1	0.155278225	0.282842712	0.791330811
TUBA3B	3.3	10	2.7	5.6	16.8	10.3	0.909924656	1.390894162	0.236634228
TUBA4A	18.7	15.5	14.7	12.9	25.4	8.1	-0.071223497	0.157257588	0.882660542
TUBA6	807.6	810.2	316.4	549.5	772.7	433.3	-0.139627573	0.310223495	0.771882411
TUBA8	5.6	10	5.9	22.2	52.4	5.9	1.768994448	1.43598649	0.224349308
TUBAL3	0.1	1.3	0	0	0.9	0.8	0.095157233	0.197814142	0.852836561
TUBB1	1.9	1	0.9	4.5	3.2	1.9	0.889817082	2.371796378	0.076670781
TUBB2A	0.6	0	1.5	0	1	3	0.456857675	0.64379044	0.55476658
TUBB2B	273.9	135.8	72.9	66.4	34.2	79.2	-1.409502351	1.658652775	0.172524861
TUBB2C	1135.9	1027.2	829.2	1046.4	1421	798.1	0.125928191	0.450642573	0.675594489
TUBB3	1.7	2.5	6.4	2.8	0.2	3.4	-0.53287399	0.798733174	0.469183085
TUBB4	2.9	3.6	2.8	2.1	4	1.3	-0.242074787	0.754586397	0.492488528
TUBB5	1227	1566.8	1272	1957.2	2406.4	1634.2	0.56055148	2.597094947	0.060232038
TUBB6	192.2	134.6	65.9	37.1	74.5	77	-1.046309504	1.7570635	0.153742896
TUBD1	2	8.4	20.9	12.9	11.3	17.3	0.37559676	0.582933286	0.591220674
TUBE1	1.8	4.8	4.7	3.4	17.4	6	1.059297184	1.171455599	0.306433777
TUBG1	39.8	74.9	76.4	103.4	101	66.6	0.497375775	1.579597473	0.189347405
TUBGCP2	149.2	150.4	153.9	154	185.4	157.9	0.132178592	1.462765616	0.217357732
TUBGCP3	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
TUBGCP4	5	4.9	4	3.1	9.3	17.3	0.952267389	1.277563061	0.270514098
TUBGCP5	0	0	0	0	1.4	0	0.552541023	1	0.373900966
TUBGCP6	0.4	1.3	0	0.7	2.9	1.3	0.749191896	1.401945454	0.233562828
TUFM	335.6	456.6	639.4	556.5	545.6	612.3	0.259577561	1.039478929	0.357284411
2900058M19RIK	151.6	74.5	143.1	36.1	21.1	32.1	-2.011675502	3.759737219	0.019779388
PIM3	1580.2	1123	800.4	429.9	108.3	324.2	-2.018633845	3.590226871	0.022957177
TULIP1-PENDING	10.6	4.3	33.7	8.3	2.8	3.8	-1.527411478	1.235020645	0.284407656
TULP1	0	3.1	0	0	1.4	0	-0.471305719	0.499783877	0.643469268
TULP2	0.5	0.4	1.8	0.1	2.2	0.3	-0.025535092	0.041309619	0.969028795
TULP3	1.5	3.2	4.3	1.3	0.7	0.6	-1.099535674	2.529822128	0.064676894
TULP4	176.9	172.6	147.9	81.3	42	142.1	-0.898697118	2.536563081	0.06421497
TUSC1	86.5	69.7	40.5	70.2	224	58.2	0.831609349	0.942866454	0.399135545
TUSC2	30.5	28.8	24.4	33.3	26.6	33.4	0.151503805	1.106302121	0.330650559
TUSC3	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
TUSC4	130.1	143.1	238.8	206.8	179	194.4	0.179418287	0.645772241	0.553605768
TUSC5	2.1	0	2.6	0	6.2	2.1	0.553392422	0.603870465	0.578504049
1700018L24RIK	3.5	1.8	3.9	0	0	0	-2.023846742	4.763579432	0.008881821
TWF2	175.9	240.2	355.6	179.2	738.1	384.5	0.752119042	1.030443814	0.361028796
TWIST1	8.2	2.3	2.5	2.8	4.5	4.2	-0.142019005	0.249515302	0.81525174
TWIST2	0	0	3.1	0	0	0	-1.023846742	1	0.373900966
TWISTNB	5.9	137.6	70	71.5	35.8	4.3	-0.917759981	0.795632064	0.470791829
USP53	18.1	8.4	10.4	1.2	1.1	4.5	-2.025535092	3.174229668	0.03372091
TXK	2.2	2.9	2.1	0	3.1	1.4	-0.443606651	0.96675508	0.388412108
SATB1	1549.1	1151.7	1075.6	254.1	201.3	467.9	-2.028605798	5.663912167	0.004790955
TXLNB	0	0.1	0	0	0	0	-0.047305715	1	0.373900966
TXN1	24.3	22.1	16	35.9	63.7	28.6	1.004405179	1.998035068	0.116377359
TXN2	52.7	65.6	59.2	78.9	60.8	73.2	0.258364406	1.811838265	0.144238701
TXN2-PENDING	3	4.3	0.3	6.3	3.9	6.3	0.879409859	2.08333242	0.105623988
TXNDC1	21.6	43.9	51.4	57.1	42.1	37.3	0.218433463	0.607527821	0.576301364
TXNDC10	5.6	6	2.4	3	5.7	3.5	-0.161463423	0.425804482	0.692161986
TXNDC11	20.7	19.5	10.6	17.7	8.7	12.8	-0.350363174	0.940142318	0.40037423
TXNDC12	67.2	87.6	81.5	55.1	84	96.4	-0.004831131	0.019539763	0.985346343
TXNDC13	279.4	362.1	221.2	385.6	757.2	244.2	0.683145818	1.103693038	0.331655894
ILDR1	36.8	28	28.5	8.2	3.3	9.1	-2.028748938	7.180093705	0.001992773
TXNDC16	0.3	0	0	0	0	0	-0.137503524	1	0.373900966
TXNDC17	0	0	1.4	0	0	0	-0.552541023	1	0.373900966
TXNDC2	1.4	0	0	2.4	0.1	0	0.321928095	0.401931252	0.708284714
TXNDC3	0	0	0.8	0.7	0	1.1	0.337034987	0.798086884	0.469518003
TXNDC4	6.6	4.8	7.7	14.7	4	8.4	0.445717117	0.82867079	0.453873203
TXNDC5	339.5	481.6	637.1	1321.9	551.4	896.8	0.924345983	1.831095112	0.141048164
TXNDC8	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
C130092E12	236.8	158.6	166.8	50.9	17.9	66.5	-2.030960309	4.966505891	0.00767052
TXNIP	3960.4	3038.5	2509.1	1301.6	1293.6	2501	-0.899326112	2.519409517	0.065397904
TXNL1	0	0	0	0	1.5	0.7	0.793549123	1.692307692	0.165843554
TXNL2	7.5	7.5	3.4	4.9	4.2	6.6	-0.194572527	0.583928824	0.590611913
GPR44	8.5	5.2	5	2.2	0	0.1	-2.033630778	4.072099892	0.015196698
TXNL4A	370.3	349.4	294	265.2	260.9	367.6	-0.18119674	0.960510359	0.391191298
TXNL4B	51.6	48.2	46.8	59.2	111.2	66.8	0.683125976	1.855233484	0.137155395
TXNL6	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
TXNRD1	5.9	4.4	5.6	2.7	5	3.1	-0.453717967	2.012809447	0.114431739
TXNRD2	74.7	125.6	147.7	300.4	81.9	92.7	0.445539588	0.569654517	0.599379308
TXNRD3	26.8	8	11.7	5.3	14.8	9	-0.624855228	0.909065598	0.414735788
TYK2	75.4	113.1	153.8	71.9	108.1	119.7	-0.189961659	0.52932162	0.62459629
TYKI	21.7	38.7	41.5	79.6	137.2	63.3	1.432297071	2.554390489	0.063011426
TYMP	11	6.5	5.8	6	0	10.4	-0.439006147	0.671296434	0.538806124
TYMS	20.1	33.5	12.3	77.2	100.4	34.4	1.641760772	2.399289734	0.074413633
TYMS-PS	53.6	157.7	70.7	290.2	427.8	126.2	1.57174067	2.016293979	0.113978078
TYR	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
TYRO3	0	0	0.3	3.8	0	0	1.043068722	0.918195663	0.41047238
TYROBP	280.2	386.7	337.8	321	1286.4	624.6	1.14920863	1.427092743	0.226720866
TYRP1	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
TYSND1	7.8	12.4	20.4	17.9	19.8	21.9	0.521834522	1.641533773	0.176030928
TYW1	5.9	10.1	8.4	10.9	9.2	12.7	0.385783694	1.767735637	0.15184009
TYW3	0.6	0	2.1	2.1	4.9	0	0.810966176	0.924357198	0.407615936
U2AF1	168.7	135.6	89.1	113.4	130.9	90.6	-0.230360612	0.753844698	0.492887483
U2AF1L4	21.6	12.7	18.7	18.3	18.3	14.9	-0.039170597	0.175118488	0.869493539
U2AF2	26.5	31.7	28.7	26.8	24.9	32.1	-0.050626073	0.393035332	0.714340792
U46068	0	0	0	0	0	0.6	0.263034406	1	0.373900966
U55872	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
UACA	3.3	9.3	1.6	1.9	46.9	5.2	1.728553354	0.904433342	0.416912957
UAP1	20.9	17.4	8.9	135	28.1	111.2	2.465688347	2.322178149	0.080943076
UAP1L1	151.1	108.9	157.4	164.4	265.6	209.1	0.611035329	2.239247723	0.088695913
UBA1	296.2	401.7	557.9	446.2	647	407.4	0.256371737	0.767911774	0.485362539
UBA2	236.6	378.6	326.4	335.4	415.5	403.9	0.293610621	1.467804113	0.216066976
UBA5	237.3	230.3	272.8	489.8	231.5	262.1	0.408034112	0.981395555	0.381962802
C130019M09RIK	8.2	6.7	7.5	0	2.7	0.5	-2.034488376	6.839716799	0.002390625
UBA6	0.9	0	0.3	0	1	0	-0.070389328	0.15665209	0.883107748
UBAC1	70.3	141.9	113.4	265.3	107	87.8	0.494991277	0.747624987	0.496242631
UBAC2	210.5	225.7	293.8	177.2	219.3	315.9	-0.03506308	0.12123639	0.909350069
UBAP1	93.6	106.4	83	73.8	115	87.3	-0.035233023	0.165635357	0.87647844
UBAP2	591.6	459.2	589.8	770.9	448.8	362.5	-0.052194363	0.147723645	0.889708095
UBAP2L	76.9	78.7	70.4	84.1	69	76.9	0.024982357	0.264720768	0.804305659
UBASH3A	1.4	2.8	7.3	3.8	1.8	2.2	-0.425021588	0.655406422	0.547986657
UBASH3B	2.2	2.1	0	0	0.4	0	-1.102361718	1.781955483	0.149343572
UBB	15822.7	14383.7	11673	11834.2	12330.1	13852.8	-0.139581789	0.946854008	0.397328234
UBCE7IP3-PENDING	1.9	2.8	0	3	0.9	0	-0.158262084	0.219859884	0.836744859
UBD	5.2	7.2	11.2	11.8	4.1	7.7	0	0	1
UBE1C	45.9	25.3	23.1	23.5	21.3	26	-0.398818989	1.060421376	0.348737535
UBE1L	786	800.4	1486.6	614	519	753.6	-0.702974633	1.640932301	0.176155457
UBE1X	16.2	9.8	10	8.6	10.9	7.8	-0.36415633	1.262461573	0.275369893
UBE2A	102.3	95.7	74.5	90.9	95.7	108	0.111322208	0.75086286	0.494493858
UBE2B	265.9	322.4	291.5	227.4	223.4	287.6	-0.251834514	1.784015877	0.148985479
UBE2C	0	0	3.8	0	8.5	3.6	1.150941898	0.998840747	0.374398951
UBE2CBP	38.2	41.8	37	34.7	14.2	1.1	-1.178970141	2.25968682	0.086710494
UBE2D1	0.7	0	2.9	0	0	1.2	-0.652076697	0.832550776	0.451918282
UBE2D2	265.3	310.9	369.2	235.9	334.4	432.2	0.084345514	0.296699971	0.781463945
UBE2D3	72.2	65.6	84.2	45.1	60.7	75.2	-0.290219235	1.332623565	0.253500573
UBE2DNL	0	1.5	0	2.9	0	0	0.390789953	0.428794724	0.690156103
UBE2E1	5.7	8.5	1.9	14.2	6.7	9.9	0.823450608	1.692789141	0.165749969
UBE2E2	167.7	88.8	113.9	129.8	89.5	342.3	0.596507201	0.779150595	0.479413777
UBE2E3	52.4	43.1	27.3	70.7	30.7	30.1	0.096474251	0.1895146	0.858917644
HIC2	59.8	41	29	8	12.1	9.3	-2.035189428	3.700265246	0.020830594
ETS2	1825.4	2088	1154.8	647.6	177.1	408	-2.036998641	4.133981363	0.014447031
UBE2G2	9	9.5	6	9.3	5.5	1.3	-0.52585898	1.095538277	0.334816025
UBE2H	288.2	232.8	173.3	201.5	125.6	158.5	-0.513125618	1.748184578	0.155345276
UBE2I	14.8	12.2	7.5	7.4	10.3	10.8	-0.251538767	0.838689314	0.448839114
UBE2J1	36.4	30.4	21.1	42.1	22.2	28.6	0.077250521	0.226362559	0.83201635
UBE2J2	13.4	5.2	1.9	3.9	5.7	9.5	-0.088614387	0.122925308	0.908095103
UBE2K	166.8	176.2	108	169.4	128.6	158	0.015801856	0.067865661	0.949149535
8030402P03RIK	80.6	38.1	65.2	7.8	2.4	32.1	-2.044683614	3.061108275	0.03761778
UBE2L6	28.5	57.7	28.2	124.2	68.5	21.1	0.884932348	1.056555163	0.350301539
UBE2M	65.8	74	51.9	72.9	108.7	71.1	0.393199277	1.469239837	0.215700591
UBE2N	21.9	24.2	23.5	18.2	34.9	27.8	0.208701262	0.770832888	0.483810971
UBE2O	531.4	901	872.7	1377.9	404.1	415.2	-0.069071059	0.104577742	0.921744887
UBE2Q1	165.9	165.7	135.6	125.4	156.1	227.4	0.122587467	0.436483894	0.685012273
UBE2Q2	38.7	32.8	30.1	34.5	35.8	39.1	0.103759184	0.901267465	0.418406381
UBE2R2	6.3	1.3	0	0.8	5.2	1.8	0.026967048	0.028527797	0.978607779
UBE2S	11.4	5.7	3.6	11.9	9.7	11.9	0.623009405	1.746555511	0.155641192
UBE2T	5.5	5.6	5	6.4	15	8.2	0.771299326	1.714087066	0.16166518
UBE2U	0	0	0	0	0	0.2	0.093109404	1	0.373900966
UBE2V1	73.5	76.5	38.1	68.3	35.3	76.4	-0.06248413	0.153342276	0.885553223
UBE2V2	0	0	1.4	1.4	0	0	0	0	1
UBE2W	0.6	0	0	0	3.4	1.2	1.078002512	1.313064329	0.25942186
UBE2Z	3.3	0	4	6.9	1.6	3.4	0.532667993	0.77226442	0.483051991
UBE3A	5.2	5.7	7.3	3.1	4.8	6.1	-0.318529518	1.302364713	0.262717721
UBE3B	141.1	186.6	240.3	150.3	216.6	188.1	-0.033225624	0.125583761	0.906120375
UBE3C	96.7	107.1	116.8	116.8	106	115.1	0.075136992	0.860387778	0.43808954
UBE4A	3.8	3.1	2.3	1.4	5.2	5.6	0.317190176	0.710868541	0.516419924
UBE4B	91.8	120.7	172.9	113.2	192.7	153	0.250037345	0.742128238	0.499222067
UBFD1	27.6	39.9	61.4	70.2	62.2	62	0.581677425	2.132261327	0.099953397
EG383436	41	34.5	28.4	9.7	2.6	10.6	-2.04523785	6.093154178	0.003669114
UBIAD1	17.3	11	13.2	11.8	11.7	17.2	-0.026172056	0.102954049	0.9229545
UBL3	1446	904	771.4	515.4	816.8	679.6	-0.63294253	1.651289794	0.174023817
UBL4	108.9	145.1	107.7	229.8	244	133.6	0.743044762	2.226522854	0.089957683
UBL4B	1.7	0	0	0	1.7	0	0	0	1
UBL5	2457.9	2472.6	1511.6	2079.3	2429.2	2488.6	0.119172789	0.539993441	0.617861037
UBL7	177	265	290.9	243.3	392.1	381.5	0.470846065	1.603457347	0.184097904
UBLCP1	389	438.1	427.4	229.2	195.4	509.9	-0.423667804	1.058335549	0.349580541
UBN1	0.6	3.1	0.4	1.9	2.8	0	0.117039421	0.166924465	0.875528116
UBOX5	41.2	47.3	57.7	60.5	54.7	51	0.181482033	1.200384184	0.296217838
UBP1	126.8	84.3	136.2	113.8	95	80	-0.263611105	1.041566872	0.356424019
UBQLN1	132.1	117	185.4	173.3	104.3	144	-0.043178646	0.149239996	0.888586353
UBQLN2	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
UBQLN3	1	3	0	2.7	2.5	2.3	0.584962501	1.311680456	0.259845871
UBQLN4	60	77.2	100.5	89.6	80.9	84.3	0.099016122	0.474787565	0.659699259
UBQLNL	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
IKZF3	11.6	12.2	12	1.5	2.3	2.6	-2.045323991	26.29615942	1.24281E-05
LOC382863	2.7	4.1	2.6	0	0	0	-2.047305715	6.471226874	0.002937961
UBR5	252.6	234.9	302.4	224.8	218.2	224.3	-0.242331992	2.011377216	0.114618779
4930528A17RIK	9.8	6.5	3.5	0	1.7	0.8	-2.051530301	3.06015002	0.037652982
UBTD1	4.4	6.9	8	7.3	30.7	14.3	1.31023577	1.567930407	0.191970331
UBTD2	6.4	4	2.3	0.2	5.7	6	-0.075452228	0.119629721	0.910544217
UBTF	106.8	113.9	159.8	113	102.7	138.8	-0.101283336	0.438193811	0.683871174
UBXD4	0	0.2	0	0	0	0	-0.093109404	1	0.373900966
CD209A	16.7	29.2	19.5	0	13.5	0	-2.051530301	2.941371617	0.042331267
VPS37B	2203.7	1995	920.6	747	202.8	281	-2.053683199	2.998409577	0.040004668
UBXN1	893.5	799.6	764.7	751.6	852.8	810.9	-0.025134181	0.292796538	0.784238407
UBXN10	0	0	2.1	0	0	1	-0.350497247	0.472926938	0.660916627
UBXN11	6.2	0.2	0.7	0	4.2	3.6	0.096676019	0.100276654	0.924949645
UBXN2A	13.7	10.9	3	0	1.2	3.1	-2.067563284	2.333502883	0.079944804
UBXN2B	0	0.3	0	0	1.7	0	0.510194732	0.810998225	0.462862462
UBXN4	1.6	2.1	2	0	0	3.8	-0.355480655	0.496403447	0.645650476
UBXN6	117.3	115.9	129.6	102.7	125.9	122.5	-0.046898231	0.461981697	0.66810344
UBXN8	68.4	46.6	37	35.9	33.8	42.8	-0.424375364	1.360298979	0.245347402
UCC1	0	1.5	0	1.5	0	0	0	0	1
UCHL1	0.8	2.7	2.6	6.7	4.2	0	0.611146433	0.780513601	0.478696156
UCHL3	134.7	129.8	88.4	129.8	77.1	173.4	0.107002065	0.290165684	0.786110546
UCHL4	0.8	0	0	0.9	0	0.4	0.178337241	0.447213595	0.677868829
UCHL5	139.6	176.7	112.2	253.4	231.7	163.1	0.59374014	2.21826642	0.090787111
UCHL5IP	0	0	0	0	0	4.3	1.282933963	1	0.373900966
UCK1	36.7	22.8	17.1	16.7	18.4	23.2	-0.376881357	0.993890249	0.376532055
UCK2	188.3	160.7	85.6	270.4	172.5	122.2	0.376532165	0.817008063	0.459789881
UCKL1	0	0	0	0	0.6	0	0.263034406	1	0.373900966
UCN	0	1.8	0.3	3.2	1.3	2.8	1.014075185	2.159182476	0.096977901
UCN2	0	0	0	0.1	1.7	0	0.678071905	1.089409559	0.337208961
UCN3	0	0.8	1.5	0	0	0.5	-0.598637438	1.292324686	0.265847286
UCP1	0.3	1.2	0.4	0	2	0	0.029146346	0.045980049	0.965530144
UCP2	2.4	2	0	0	3.6	1.6	0.148098639	0.208514414	0.845014747
UCP3	0.5	0	0	0.7	0	0	0.080170349	0.232495277	0.82756472
UEVLD	3.1	5	2.9	5	19.8	6.9	1.309508836	1.469009023	0.215759451
UFC1	441.1	356.6	253.2	464.8	450.2	438.9	0.364576419	1.841445531	0.139364617
UFD1L	28.5	29.4	23.4	23.8	21.5	39.9	0.065246025	0.21373794	0.841204155
UFM1	1.4	2.6	0	0	0	0	-1.222392421	1.774713019	0.150609595
UFSP1	7	18.8	7.7	82.2	24.3	8.9	1.697700712	1.205886121	0.294311379
TGIF2	16	16.1	6.9	1.8	1.1	4.2	-2.056034035	3.3319675	0.02905232
PDXK	3.3	2.4	4.7	0.2	0	0	-2.06608919	5.05595229	0.007200946
UGCGL2	0	0	0	0.1	0	0	0.047305715	1	0.373900966
UGDH	0	0	0	0	0	0.4	0.180572246	1	0.373900966
UGP2	47	61.1	84.1	36.8	142.4	67.9	0.357552005	0.552141791	0.610248789
UGT1A1	1.1	4.8	1.4	4	1.5	0.8	-0.147341716	0.217391304	0.838542121
UGT1A10	28.2	36.4	35.3	30.7	425.3	66.1	2.351349213	1.116271613	0.326834612
UGT1A12	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
UGT1A2	0	0	1.2	0	1.9	0	0.222392421	0.311495912	0.770983384
UGT1A5	2.7	0	1.4	0.4	0.5	0.2	-0.792195115	1.274577866	0.271467399
UGT1A6A	0.8	0	0	0	7.3	2.9	1.796466606	1.46499931	0.216784551
UGT1A6B	0	2.3	0.6	4.9	2.6	0	0.831602468	0.974104165	0.385163132
UGT1A7C	6.1	5	4.4	9	28.2	9.8	1.434402824	1.669145052	0.170412136
UGT1A9	0	1.7	0	0.2	0	0	-0.554588852	0.876309357	0.430335227
UGT2A1	0.5	0.2	0	0	2.9	0	0.673189684	0.750193773	0.49485485
UGT2A2	4.3	3.3	2.5	0	6.9	0.6	-0.319177484	0.382228968	0.721731755
UGT2A3	0.4	0	0	0.3	0	1.8	0.584962501	0.989778267	0.378311872
UGT2B1	0.8	0	0	0	0	2.2	0.452512205	0.59805036	0.582020773
UGT2B34	0	0.3	3.8	3.3	0	2.3	0.276517635	0.319946538	0.76502369
UGT2B35	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
UGT2B36	0.2	0	0	0	0	0.1	-0.04580369	0.447213595	0.677868829
UGT2B37	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
UGT2B38	0.1	0	0	0	0	0	-0.047305715	1	0.373900966
UGT2B5	2.1	0	0	1.3	0	0	-0.246160587	0.323910532	0.762234865
UGT3A1	2.2	0	4.1	0.1	0	0	-1.584962501	1.743886246	0.156127351
UGT3A2	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
UGT8A	0.6	0.2	0	16.3	12.3	0.3	3.0694851	1.947074349	0.123370842
UHMK1	4.9	0	1.7	7.1	1.4	2.7	0.564784619	0.683151575	0.532027945
UHRF1	97.8	220.4	153.2	477.1	501.9	230.7	1.354046783	2.630976462	0.058126726
UHRF1BP1	5.5	7.3	9.8	16.3	15.1	8.3	0.73809226	2.046327258	0.110148792
UHRF1BP1L	131.4	137.8	110.2	43.8	110.3	130.8	-0.409514734	1.143308107	0.316688005
B430109P06RIK	121.4	111.6	155.4	33	23	34.2	-2.070241896	7.235221853	0.001936265
UIMC1	5.2	7.8	6.5	8.2	5.6	5.2	-0.032421478	0.138515316	0.896526686
ULBP1	0	0.8	1.3	4.5	1.5	0	0.819427754	0.944778087	0.398268252
ULK1	62.2	73.7	62.8	94.1	87.5	40.6	0.158995743	0.454075973	0.6733214
ULK2	34.8	38.8	36.7	26.2	38.9	44.1	-0.014075185	0.067397204	0.949499875
ULK3	138.6	132.2	229.7	78.8	88.1	138	-0.709529911	1.788276384	0.148247909
ULK4	0	0	1.3	0	0.1	1.5	0.097297201	0.153896753	0.885143436
UMOD	0	0.7	0	2.3	0	0.6	0.673189684	1.008368347	0.370323241
UMODL1	0	0	0	0.2	0	0	0.093109404	1	0.373900966
UMPS	24.4	21.9	11	27.6	22.6	22	0.31857466	1.108519268	0.329798425
UNC119	22.3	28.6	31.4	39.1	85.6	49.5	1.054760957	2.13548913	0.099591347
UNC119B	77.5	59.5	89.7	43.3	55.3	78.4	-0.35175395	1.224550304	0.287929964
UNC13A	0	0	0	1.9	0	1	0.975752454	1.761624544	0.152926595
UNC13B	7.4	11.7	11.3	21.4	2.8	6	-0.008664861	0.011293669	0.991529974
UNC13C	0	0	0.2	0	0	0	-0.093109404	1	0.373900966
UNC13D	75.9	74.5	126.9	62.4	119.5	91.2	-0.021780856	0.058698332	0.956007823
UNC13H1	0	0	2.8	0	2.2	0.1	-0.130060541	0.141591368	0.89424769
FLNB	23.5	29.4	38.9	2.6	8.9	7.9	-2.081388327	4.931907572	0.007862112
UNC45B	0	0	0	0	2.4	0	0.847996907	1	0.373900966
UNC50	0.3	0	0	0	0	0	-0.137503524	1	0.373900966
UNC5A	3.9	2.3	1.7	2.5	1.8	0	-0.578359766	1.2087617	0.293319574
UNC5B	0.8	0.3	1.1	3	4.5	1.7	1.230297619	2.771326539	0.050262671
UNC5C	0	1.5	0	0.5	0.3	0	-0.243925583	0.44812908	0.677261207
UNC5CL	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!
UNC5D	1.4	0	0	0	0	0	-0.552541023	1	0.373900966
UNC5H3	0	0	0	0	0	0.9	0.378511623	1	0.373900966
UNC84A	61.8	61.2	71.3	55.9	88.5	60.3	0.07411026	0.323269895	0.762685284
UNC84B	1811.3	1585.7	1161.1	852.4	2000.5	1226	-0.160140962	0.411554062	0.701763033
UNC93A	6	3.5	1.6	0	0.9	0.1	-1.817623258	2.578746752	0.061408629
UNC93B1	532.2	686.4	913.3	319.9	485.7	659.2	-0.540513092	1.504495831	0.206898081
UNCX	0	2.1	0.1	0	0	0	-0.793549123	1.072214393	0.344005407
UNCX4.1	3.1	6	0.7	4.8	4.3	2.5	0.189824559	0.356313412	0.739605449
UNG	19.2	25.2	21	30.7	28.7	21.2	0.289506617	1.492708998	0.209799695
A530095B06RIK	15.6	10.1	10.4	0	3.2	3	-2.087462841	4.829495644	0.008464381
UNKL	0	1.5	0	0	0	0	-0.584962501	1	0.373900966
UOX	0	0	0	0.3	1.4	0	0.647698256	1.331542765	0.253824301
UPB1	23.9	36.8	21.4	14.4	114.4	64.9	1.208765921	1.271374112	0.272494089
UPF1	53.6	55.5	71.9	79.4	72.8	56.7	0.203677821	1.045039109	0.354997261
UPF2	231.9	321.7	411.7	315.3	318.9	331.7	0.000893679	0.003835693	0.997123239
UPF3A	62	60.1	49.7	69.6	67.4	65.9	0.236238645	2.610589505	0.059383193
UPF3B	0	0	0	0	1.5	1.1	0.900464326	1.93256478	0.125444856
UPK1A	1.1	0	0	0.3	0	0.3	-0.187627003	0.43852901	0.683647602
UPK1B	0	0	0	0	0.6	0	0.263034406	1	0.373900966
UPK2	0	0	0	0	0	1.9	0.707819249	1	0.373900966
UPK3A	1.7	2.4	1.1	4	2.2	4	0.686842115	2.354408047	0.078138295
