	SC	BMC
TAS2R134	0.722466024	1.093109404
TAS2R135	-0.222392421	-0.841302254
TAS2R136	-1.94753258	0.0
TAS2R137	-0.584962501	-0.13492958
TAS2R139	0.0	-0.047305715
TAS2R140	1.211504105	-0.341036918
TAS2R143	0.648527629	0.169925001
TAS2R144	1.519374159	0.0
TASP1	-2.252708046	-0.920928429
TAT	0.137503524	0.341036918
TATDN1	0.260062839	-1.091147888
TATDN2	-0.587751775	-0.470722118
TATDN3	0.520832163	0.558873272
TAX1BP1	-0.345204606	-0.286084099
TAX1BP3	0.619914267	0.324550143
TAZ	-0.063586683	0.578320683
TBC1D1	-0.800130595	0.578203468
TBC1D10A	-0.90906035	0.021000299
TBC1D10B	-0.123294492	-0.375995399
TBC1D10C	-2.915672428	-0.450701669
TBC1D12	1.159198595	-0.740132873
TBC1D13	0.567536522	0.080978242
TBC1D14	-0.256775415	0.855610091
TBC1D15	-1.027901722	0.235590053
TBC1D16	-0.726981506	-1.5360529
TBC1D17	-0.253935118	0.101264217
TBC1D19	-0.040317455	0.153323034
TBC1D2	2.433896527	-0.01174766
TBC1D20	-0.261999527	0.420908547
TBC1D22A	-0.078183981	0.140241692
TBC1D22B	-0.790904401	0.769994395
TBC1D23	0.716947701	0.391039004
TBC1D24	0.033947332	0.249476301
TBC1D25	-0.0895728	0.339640446
TBC1D2B	1.180092028	0.360540572
TBC1D4	-1.676592976	-0.765534746
TBC1D5	-0.254512035	-0.142305575
TBC1D7	0.760977716	0.013404928
TBC1D8	1.450032921	0.191634433
TBC1D8B	0.368867318	0.25507312
TBC1D9	-0.193082722	0.824272712
TBC1D9B	0.076961982	0.105739254
TBCA	-0.116650154	0.188534524
TBCB	0.360716609	0.290343444
TBCC	-0.453717967	-1.02727293
TBCD	0.116144591	-0.335575508
TBCE	-0.289506617	0.353636955
TBCEL	0.231238731	-0.416320972
TBK1	-0.61085947	0.070497617
TBKBP1	-0.442943496	0.436863862
TBL1	0.261265313	0.068479738
TBL1X	-0.379252924	0.007601723
TBL1XR1	-0.266539133	0.324957907
TBL2	0.608989771	0.211504105
TBL3	0.09053086	-0.323377312
TBN-PENDING	-1.660793914	-1.121149487
TBP	0.236988184	0.354842717
TBPL1	-0.678071905	0.106915204
TBPL2	0.612976877	-1.263034406
TBR1	-0.211504105	-1.64385619
TBRG1	-0.034443564	-0.057638626
TBRG3	-0.485426827	0.078002512
TBRG4	-0.269979443	0.185692317
TBX1	1.321928095	1.30256277
TBX10	0.788495895	-0.908852112
TBX13	-0.584962501	-1.11189288
TBX15	-0.700439718	0.341036918
TBX18	0.611434712	0.61667136
TBX19	-0.601450624	0.719892081
TBX2	-0.321928095	0.707819249
TBX20	0.180572246	-0.137503524
TBX21	-0.736261669	0.841737916
TBX22	-0.462971976	0.552541023
TBX3	-1.049753035	0.16175107
TBX4	0.736965594	-1.0
TBX5	-1.093109404	0.367731785
TBX6	0.236760712	-0.41912363
TBXA2R	1.394224489	0.584962501
TBXAS1	2.066874844	-0.038437536
TC10L-PENDING	0.017487427	-0.545968369
TC10L-PENDING FRAGMENT	0.036525876	0.821029859
TC2N	-0.736965594	-0.283792966
TCAM1	0.37036845	-0.618909833
TCAP	1.148863386	0.051838932
TCEA1	0.0	-0.552541023
TCEA2	-0.361669872	0.682280061
TCEA3	0.804544294	2.332575339
TCEAL1	-1.0138058	0.566346823
TCEAL3	0.156969346	-0.821029859
TCEAL5	-0.054447784	-0.782769284
TCEAL6	-0.449802917	1.047305715
TCEAL7	1.175086707	-1.378511623
TCEAL8	0.881978026	-0.834152275
TCEB1	0.162372067	-0.165144602
TCEB2	0.2179873	0.049080054
TCEB3	-0.152184439	-0.70221039
TCERG1	-0.090399726	-0.196417069
TCERG1L	0.378511623	-0.029146346
TCF1	1.0	-0.975752454
TCF12	-1.321040009	-0.179517644
TCF15	2.273018494	-1.948774677
TCF19	1.46622718	-0.955305156
TCF20	-0.373533947	0.408232321
TCF21	-1.453172628	-0.514573173
TCF23	-0.637429921	0.214124805
TCF25	-0.618837495	-0.074304339
TCF3	0.198328716	-0.466085105
TCF4	-0.683892675	0.115520314
TCF7	-1.070670857	0.584962501
TCF7L2	0.924592597	-0.36545547
TCFAP2A	-0.415037499	0.628031223
TCFAP2B	0.227410496	-0.647698256
TCFAP2C	-0.180572246	-0.158697746
TCFAP2D	0.0	0.0
TCFAP2E	-1.099535674	1.030373649
TCFAP4	0.257387843	-0.264827688
TCFCP2	-0.261045853	-0.665774546
TCFCP2L1	-1.195550809	-0.619727919
TCFCP2L3	0.415037499	-0.203533394
TCFE2A	-0.230297619	0.124272754
TCFE3	0.47497247	-0.249350137
TCFEB	-1.14543044	0.215977582
TCFEC	1.604071324	0.323772581
TCFL5	0.544320516	0.485426827
TCHHL1	-0.227233684	-1.444784843
TCHP	-0.598668618	-0.340240469
TCIRG1	0.143158284	0.042078082
TCL1	-0.137503524	-0.093109404
TCL1B2	-0.530514717	-0.59946207
TCL1B3	1.432959407	-1.047305715
TCL1B4	0.9510904	0.736965594
TCN2	0.549973888	0.150111426
TCOF1	0.055572574	0.078021018
TCP1	0.104397982	-0.278165087
TCP10A	0.742503778	0.283792966
TCP11	-1.183529599	-0.312882955
TCP11L1	-0.656045599	-0.830074999
TCP11L2	-0.093109404	-0.03562391
TCRB-J	-2.013546532	0.900464326
TCRB-V8.2	-1.137684336	0.712487148
TCRB-V8.3	-1.269831826	0.354842717
TCRD-V1	-0.420986766	1.072756342
TCRG	-1.043501639	-0.022720077
TCRG-C	-0.552541023	-0.121990524
TCRG-V4	4.607899312	4.30256277
TCRG-V5	0.137503524	-1.023846742
TCRG-V6	-0.473931188	0.656045599
TCRG-V7	0.042524617	0.356792358
TCSTV1	1.499101764	0.649813645
TCSTV3	0.935869663	0.422691072
TCTA	1.384143491	0.282399731
TCTE1	0.206450877	-0.043068722
TCTE2	-0.745816512	0.744161096
TCTE3	0.552541023	0.650665748
TCTEX1D1	0.263034406	1.500428991
TCTEX1D2	0.266618184	0.464414771
TCTEX1D4	1.222392421	-1.174497731
TCTN3	-0.356081017	-0.303815269
TDE2	-0.419008533	-0.410280281
TDG	-0.447925793	-0.306310774
TDGF1	-0.790076931	0.018859027
TDH	-0.180572246	-0.552541023
TDO2	0.0	-0.614709844
TDP1	-0.315687155	-0.736965594
TDPOZ1	-0.622930351	-0.088809267
TDPOZ2	0.099535674	1.068386975
TDPOZ3	-0.415037499	0.718818247
TDPOZ4	-0.160464672	0.0
TDPOZ5	0.795180208	0.445411148
TDRD1	0.371968777	0.554588852
TDRD12	0.485426827	1.091922489
TDRD3	0.034543431	-0.15104562
TDRD6	-0.560714954	0.0
TDRD7	0.304050238	1.111133022
TDRD9	1.021061616	0.48112669
TDRKH	0.532560803	0.277063966
TEAD1	-0.215728691	-1.793549123
TEAD2	-0.224040274	0.360589715
TEAD3	0.571156701	-0.736965594
TEAD4	-0.707819249	-0.485426827
TEC	-1.080567616	0.394705905
TECT1	-0.362570079	-0.584962501
TECTA	1.180572246	-1.222392421
TECTB	0.736965594	1.502500341
TEDDM1	0.0	-0.549338591
TEF	-0.262529172	0.138827705
TEF3	0.841737916	-0.142604395
TEK	0.423352767	-0.542750741
TEKT1	-0.165059246	0.0
TEKT3	0.707819249	-1.468148836
TEKT5	-0.819427754	0.099535674
TELO2	-0.102569734	1.105353
TENC1	1.134301092	-0.378511623
TENS1	3.047068254	0.393821013
TEP1	-1.053111336	0.222392421
TERA-PENDING	-0.835303513	0.279654027
TERC	0.428093652	-0.088536675
TERF1	0.137503524	0.0
TERF2	-0.399085163	-0.146220741
TERF2IP	0.101073728	-0.321311991
TERT	0.634715536	-0.736965594
TES	-0.300577935	0.459517845
TES3-PS	0.839008123	-0.757085255
TESC	-0.122927522	0.536232054
TESK1	0.419574655	0.430108756
TESK2	0.0	0.621488377
TESP1	0.058893689	-1.934904972
TESP2	-0.647698256	-1.047305715
TESSP2	0.297385911	-0.381429107
TESSP3	0.40053793	-0.958179824
TEX10	-0.930505972	0.136655752
TEX101	0.263034406	-0.421826665
TEX11	1.341036918	0.093109404
TEX12	0.0	-1.023846742
TEX13	0.0	0.0
TEX14	0.59946207	1.087462841
TEX15	0.0	0.584962501
TEX16	0.596644306	-0.547487795
TEX18	0.900464326	0.0
TEX19.1	-0.489805268	-1.568842835
TEX19.2	0.0	-0.793549123
TEX2	1.001183993	-0.092512139
TEX22	0.117356951	1.085973223
TEX24	0.0	-0.090197809
TEX261	0.744496078	0.417459968
TEX264	-0.397904349	0.239114444
TEX9	-0.951867504	-0.840574762
TFAM	-0.858450874	-0.166218837
TFB1M	1.750548566	-0.335033666
TFB2M	-0.199831619	-0.078221318
TFDP1	1.334622338	0.335201608
TFDP2	0.647827768	-1.432574063
TFF2	0.682259702	0.166009951
TFF3	0.922832139	0.075948853
TFG	0.692530858	-0.097099937
TFIP11	-1.011031037	-0.197742321
TFPI	-0.169925001	0.038270017
TFPI2	0.263034406	-0.217591435
TFPT	0.717436429	-0.110365804
TFRC	0.348815003	-0.920324835
TG	0.970853654	-1.151065974
TG737RPW	-0.43171624	0.19443836
TGDS	1.023846742	-0.556393349
TGFA	-0.368151112	-2.115477217
TGFB1	-0.188324011	-0.0126933
TGFB1I1	-1.254572827	-0.865350473
TGFB2	0.425021588	-0.351985329
TGFB3	-2.778532087	-0.027480736
TGFBI	1.918412817	1.07692332
TGFBR1	0.18445963	0.216161813
TGFBR2	-1.278600663	0.597388891
TGFBR3	-0.878693704	-0.65141415
TGFBRAP1	-0.177094074	-0.095369644
TGIF1	-1.746761612	0.252734652
TGIF2	-2.056034035	-1.0
TGIF2LX	-0.093109404	-1.263034406
TGM1	0.857728445	1.068822033
TGM2	0.286413565	-0.683184364
TGM3	1.093109404	-0.399930607
TGM4	0.568842835	0.846087317
TGM5	0.0	-0.378511623
TGM6	0.0	-0.91938154
TGOLN1	-0.650057529	0.446344949
TGS1	0.303585515	0.406176271
TGTP	0.420843121	-0.321928095
TH	0.0	-0.552541023
TH1L	0.412842107	-0.530720978
THA1	-0.337219747	0.752072487
THADA	-0.360710337	0.255041615
THAP1	-0.202308175	-0.067669827
THAP11	1.157250483	0.341199534
THAP2	0.106915204	-0.137503524
THAP3	-0.269648148	0.412670485
THAP4	-0.27462238	-0.336161296
THAP6	-1.93391081	-0.073709686
THAP7	0.298950649	-0.192773335
THBD	1.57740515	-0.366557788
THBS1	0.621488377	0.380423744
THBS2	1.878321443	0.578359766
THBS3	-0.784987109	-0.560300446
THBS4	0.647698256	0.977279923
THEG	0.20894689	-1.150941898
THEM2	1.206979582	-0.142627161
THEM4	-0.500693584	-0.030373649
THEM5	-0.707819249	-1.038474148
THEX1	-0.042686399	-1.083255504
THG1L	0.78260826	-0.079391601
THNSL1	-1.098563834	-0.096215315
THNSL2	1.986579484	0.139162748
THOC1	-0.390811384	-0.066489788
THOC2	-0.252187024	0.21398998
THOC3	-0.149183155	-0.336165333
THOC4	0.41370411	-0.344420965
THOC5	0.049958888	0.03901366
THOC6	0.317316008	0.507436873
THOC7	0.158969633	-0.42663003
THOP1	0.772790562	0.141554144
THRA	1.043068722	-0.252213554
THRAP2	-0.87774425	-0.11492499
THRAP3	-0.601450624	-0.723482365
THRB	-0.61667136	0.0
THRSP	-0.043068722	0.120294234
THSD1	1.779231321	0.376305105
THSD2	0.450661409	0.784271309
THSD4	0.61667136	-0.125530882
THSD7A	-0.106389345	-0.203872333
THSD7B	-0.04580369	-1.274174963
THTPA	0.680341365	0.286536502
THUMPD1	-0.876997684	-0.28178374
THUMPD2	-0.079398028	-0.106351981
THUMPD3	0.051372102	0.010511486
THY1	-0.972581594	0.638325726
THYN1	0.838527629	0.147094215
TIA1	0.195501248	0.017036854
TIAF1	0.344445531	-0.726981506
TIAF2	-0.576029376	-0.190331212
TIAL1	0.022749933	-0.238042925
TIAM1	0.912429269	0.434255047
TIAM2	1.921144579	0.854683802
TICAM1	0.178765489	0.63047716
TICAM2	2.49666094	0.396314446
TIE1	0.760992865	-0.008363473
TIEG	-0.101879614	-0.485426827
TIFAB	-0.442518236	0.214124805
TIGD2	-0.494939234	-0.021167231
TIGD3	-0.303069068	-0.504304837
TIGD4	0.378511623	-0.847996907
TIGD5	-0.051530301	-0.727920455
TILZ3C	-1.429112684	0.17340557
TIMD2	-0.537849905	-1.528378972
TIMD4	-0.762823762	-0.409644241
TIMELESS	1.211635253	-0.44689489
TIMM10	-0.183042766	-0.22536578
TIMM13	0.855923822	-0.187860015
TIMM17A	0.367341792	-0.22865503
TIMM17B	-0.733719935	0.953564427
TIMM22	0.574694165	-0.526545814
TIMM23	0.203533394	0.180572246
TIMM44	-0.130741633	-0.027759551
TIMM50	0.394598828	-0.200637869
TIMM8A1	0.535274626	-0.206688339
TIMM8A2	-0.700439718	0.137503524
TIMM8B	0.500010577	-0.016871188
TIMM9	0.552407186	0.393529262
TIMP1	0.833990049	1.010195767
TIMP2	1.450831115	0.143568154
TIMP3	1.427306337	-1.461873416
TIMP4	1.263034406	-0.781359714
TINAG	-0.793549123	-0.571156701
TINAGL	0.875090567	-0.905418148
TINAGL1	1.870871373	-0.750519005
TINF2	0.0	-0.765534746
TIPARP	-1.563667722	-0.240358968
TIPIN	0.926626814	-0.484973577
TIPRL	1.115477217	0.149377624
TIRAP	1.197730367	0.177292936
TJAP1	-0.589319783	-0.829263771
TJP1	0.670935724	0.358837361
TJP2	0.310506916	0.274174963
TJP3	0.098733954	0.941266175
TK1	1.397592365	-0.800910523
TK2	-0.659901314	0.41134752
TKT	0.429872872	0.195297375
TKTL1	-0.473931188	-0.139724764
TKTL2	0.378511623	-0.707819249
TLCD1	1.519119962	-1.144115815
TLCD2	0.183446141	0.057063174
TLE1	-0.360771208	0.524177992
TLE2	0.920928429	0.21649182
TLE3	-0.245112498	0.177289949
TLE4	-0.797853408	-0.25429698
TLE6	1.594810287	0.423697837
TLK1	-0.152810152	-0.496233014
TLK2	-0.23037084	0.116315587
TLL	0.270089163	0.485426827
TLL1	0.321928095	0.0
TLL2	0.952694285	0.652076697
TLM	0.162271429	-0.030373649
TLN1	-0.102361718	0.310340121
TLN2	0.424497829	-0.415037499
TLR1	-0.451814384	1.360899326
TLR11	-0.040872281	2.050626073
TLR12	0.824428435	0.580375231
TLR13	1.419591354	0.867869226
TLR2	0.645270674	0.317260552
TLR3	1.11321061	0.378511623
TLR4	1.691877705	0.915510158
TLR5	1.518467089	0.633572445
TLR6	-0.140630695	0.569760094
TLR7	-0.052138997	0.448106264
TLR8	1.861293729	1.41856919
TLR9	1.338168736	1.282933963
TLX1	0.975752454	0.5334322
TLX2	-0.519374159	-0.222392421
TLX3	0.047305715	1.115477217
TM2D1	-0.647698256	-2.047305715
TM2D2	-0.417245359	0.192878387
TM2D3	-0.168839044	0.444974783
TM4SF1	-1.341036918	0.263034406
TM4SF20	0.970853654	-0.433653177
TM4SF4	0.356600673	0.883303775
TM4SF5	-0.273018494	0.793549123
TM6SF1	0.127933821	0.88176481
TM6SF2	-1.217230716	0.047305715
TM7SF2	0.131596883	0.051530301
TM7SF3	0.992137882	-0.622137508
TM7SF4	-0.204358499	-0.948774677
TM9SF1	0.371968777	0.154328146
TM9SF2	-0.463796811	0.067976794
TM9SF3	0.145197916	0.325613142
TM9SF4	0.343438702	-0.049978764
TMBIM1	0.333068652	-0.294950756
TMBIM4	-0.005127274	0.045430523
TMBIM6	-0.12180841	0.054732417
TMC1	0.0	0.438121112
TMC2	-0.563900885	-0.960829403
TMC3	-0.118644496	0.0
TMC4	0.341736576	0.810382615
TMC5	0.415037499	-0.231325546
TMC6	-0.317662728	-0.693479029
TMC7	0.397876948	-0.248334959
TMC8	-0.458954616	-0.932493181
TMCC1	0.759620075	0.75338818
TMCC2	0.671559404	-1.238291179
TMCC3	-0.314696526	-0.327725939
TMCO2	-0.047305715	0.0
TMCO3	0.278155693	0.222392421
TMCO4	-0.581861041	0.57134073
TMCO5	0.085729874	0.215168095
TMCO6	0.087206946	0.354108501
TMCO7	-0.868210127	0.410283969
TMED1	-0.192959768	0.002135744
TMED10	0.227897343	0.180235691
TMED2	0.784900071	-0.420526517
TMED3	1.546435853	0.623930065
TMED4	0.577681742	0.552584682
TMED7	0.213403638	0.538226695
TMED8	-0.131190737	1.276544692
TMED9	0.070041732	-0.090862799
TMEFF1	-0.067114196	-0.257797757
TMEFF2	0.047305715	0.552541023
TMEM1	1.233059346	-0.898120386
TMEM100	0.510194732	-1.407657969
TMEM101	0.75308526	0.384873056
TMEM102	0.803857478	-0.803308089
TMEM103	0.203713315	0.447997698
TMEM106A	1.924448967	1.31657486
TMEM106C	0.186395546	0.049478025
TMEM107	0.587504695	-0.592143676
TMEM108	-0.951044925	1.594110883
TMEM109	0.226129448	0.160040074
TMEM11	-0.130509963	0.041417212
TMEM110	-0.345696261	0.15018724
TMEM111	0.24947721	-0.043234815
TMEM115	-0.630386644	0.078928207
TMEM116	-0.570315725	-1.61667136
TMEM117	0.166009951	-0.347923303
TMEM118	0.064448708	0.925999419
TMEM119	1.010971118	-0.300509111
TMEM120A	0.457072143	0.253121662
TMEM120B	0.36326889	-2.505607857
TMEM121	1.772438476	1.96829114
TMEM123	0.0	-0.552541023
TMEM125	0.649813645	1.159198595
TMEM126A	0.089431541	0.396560503
TMEM126B	1.161234041	0.042780319
TMEM127	0.561548935	0.353391481
TMEM128	0.494044177	0.193474134
TMEM129	1.347574532	0.134108295
TMEM130	-0.691877705	-0.485426827
TMEM131	-0.405656834	-0.370905474
TMEM132A	0.840219556	0.399226984
TMEM132C	-0.321928095	-0.378511623
TMEM132D	0.674229839	-0.624490865
TMEM132E	1.133266531	0.620548204
TMEM134	-0.005589493	-0.440239575
TMEM135	-0.481995922	0.028822835
TMEM136	0.432959407	0.706268797
TMEM138	0.790076931	0.027307346
TMEM139	0.0	-1.347923303
TMEM140	-1.127280664	-1.915607813
TMEM141	1.406164632	0.076235586
TMEM143	0.617280221	-0.057908578
TMEM144	0.801454321	-1.023846742
TMEM146	-0.138162439	-0.367881434
TMEM147	0.443522532	0.063904113
TMEM149	0.03562391	0.552541023
TMEM14A	0.0	-0.033166864
TMEM14C	1.216757147	-0.657413885
TMEM150	0.120055752	-0.041419927
TMEM151A	1.0	-1.9510904
TMEM151B	0.129283017	-1.266786541
TMEM154	1.64212687	0.568636494
TMEM157	0.600392541	0.631355406
TMEM158	-1.36923381	-0.765534746
TMEM159	1.718429643	0.968567492
TMEM160	0.165309282	0.171487099
TMEM161A	-0.239827015	-0.084612228
TMEM161B	-1.333900737	0.213331789
TMEM162	2.070389328	0.269186633
TMEM164	0.273861436	0.723938914
TMEM165	0.0	0.90442234
TMEM166	1.266280065	0.584962501
TMEM167	1.129909323	0.197998849
TMEM167B	-0.481509784	-0.113077821
TMEM168	-0.123932328	0.753839413
TMEM169	0.72762773	0.831400396
TMEM16B	-1.843274496	-1.678071905
TMEM16D	0.292180751	0.517399217
TMEM16J	0.647698256	-0.600392541
TMEM17	-1.159723689	0.035103801
TMEM170	-0.076725791	-0.026553419
TMEM171	1.201633861	0.217591435
TMEM174	-0.093109404	-1.328948523
TMEM175	0.80177389	0.601450624
TMEM176A	0.693787421	0.366966106
TMEM176B	1.052364633	0.628178879
TMEM177	0.520832163	-1.0617007
TMEM178	1.032132621	0.260425553
TMEM179B	0.167109986	0.032775745
TMEM18	-0.263034406	-0.409644241
TMEM180	1.894009304	0.849540206
TMEM181	-0.23878686	-0.418084375
TMEM183A	0.205573859	-0.603527746
TMEM184A	2.760812336	-0.860275236
TMEM184B	0.301660423	0.50035478
TMEM184C	0.634818707	0.156868849
TMEM185B	0.272929379	0.478236158
TMEM186	0.967049578	0.042784866
TMEM188	0.791413378	-0.104513101
TMEM189	-0.069673528	-0.051469015
TMEM19	0.036932441	0.133229211
TMEM192	-0.271489815	-0.039859091
TMEM198	-0.977747193	-0.871266686
TMEM199	0.465171328	0.591911075
TMEM2	-0.565497108	0.049903636
TMEM201	-0.246242421	0.238120921
TMEM202	0.093109404	0.0
TMEM204	1.536868213	-1.948774677
TMEM205	2.241787981	0.489445774
TMEM206	-0.678071905	-0.249359469
TMEM208	0.508263353	-0.055720807
TMEM209	0.67079867	0.041550197
TMEM211	-0.395928676	-0.678071905
TMEM214	1.194172548	0.472752997
TMEM215	0.777607579	-1.222392421
TMEM218	0.566291224	0.196950499
TMEM219	0.238610932	0.14058104
TMEM22	0.117039421	0.40053793
TMEM220	1.662965013	-1.721283972
TMEM23	-1.873297624	0.098866675
TMEM25	1.0	0.050983929
TMEM26	-1.30256277	-0.496425826
TMEM27	-0.61667136	0.064130337
TMEM28	0.710493383	-1.072149786
TMEM29	-0.181119213	-0.10569692
TMEM30B	-0.341036918	-0.041820176
TMEM30C	-0.781359714	1.426264755
TMEM32	0.97383642	-0.075025631
TMEM33	0.405096055	-0.163475315
TMEM35	0.959358016	-1.514573173
TMEM37	-0.118644496	-1.359895945
TMEM38A	1.985202998	0.379933698
TMEM38B	1.193161217	0.656548666
TMEM39A	0.184155534	-0.059290982
TMEM40	1.750771394	-0.012762952
TMEM41A	0.450622354	-0.318487371
TMEM41B	-0.573299583	-1.248721002
TMEM42	-0.330852718	0.320719189
TMEM43	0.790147391	0.331721484
TMEM44	0.836501268	0.661831264
TMEM45A	-0.137503524	0.381870635
TMEM45B	-0.304854582	-0.450661409
TMEM46	0.519374159	0.0
TMEM47	0.08246216	1.678071905
TMEM48	0.883636944	-0.193556862
TMEM49	0.1385811	-0.162738651
TMEM5	0.109140493	0.362971107
TMEM50A	-0.204194606	0.172290772
TMEM50B	0.254587689	0.358179981
TMEM51	0.84018005	0.913822928
TMEM53	0.454565863	0.470380533
TMEM54	-0.118644496	-1.028014376
TMEM55A	1.142065197	0.3637753
TMEM55B	-0.093717574	0.138445118
TMEM56	2.922052234	-1.581648872
TMEM57	-0.222052844	-0.251833917
TMEM59	0.329574864	0.158312359
TMEM59L	-0.505235308	-0.432111013
TMEM60	0.191655853	-0.508934894
TMEM62	-0.53727681	0.133430987
TMEM63A	-0.286762494	-0.054464363
TMEM63B	-0.641020205	-0.211147664
TMEM63C	0.125530882	-0.175849835
TMEM65	0.505520849	-0.4857232
TMEM66	-0.735176541	0.313154257
TMEM67	0.075948853	0.093109404
TMEM68	-0.074734082	0.233462477
TMEM69	0.335603032	-0.584962501
TMEM7	0.121990524	0.767826558
TMEM70	1.212993723	0.30108131
TMEM71	1.811367985	2.108482722
TMEM74	-0.263034406	0.180572246
TMEM77	0.44752586	0.515221429
TMEM79	2.222392421	0.304854582
TMEM8	0.326310736	-0.580049653
TMEM81	-0.609974389	0.433230616
TMEM82	0.813068573	-0.032421478
TMEM85	0.029429477	0.293629109
TMEM86A	0.317932767	0.136709806
TMEM86B	0.686746239	-0.47337081
TMEM87A	-0.180199504	-0.104770125
TMEM87B	-1.654453513	-0.991860655
TMEM88	0.675946492	0.167668039
TMEM89	-0.552541023	-0.503766418
TMEM9	0.799766134	-0.565121439
TMEM90A	0.086935637	-0.914752713
TMEM91	1.385290156	0.466422886
TMEM92	-0.378511623	0.0
TMEM93	0.137963806	0.166325651
TMEM97	1.318540917	0.406620471
TMEM98	1.927354698	0.726370479
TMEM9B	0.118790933	0.06169613
TMF1	-0.841910135	-0.533639193
TMIE	-0.847996907	1.571156701
TMIGD1	1.678071905	-1.115477217
TMLHE	-0.378511623	-0.765534746
TMOD1	0.261933532	-1.899908482
TMOD2	0.38466385	-0.485426827
TMOD3	-0.304504891	0.352172544
TMOD4	-1.943533048	-0.974593393
TMPO	0.42355579	-0.130221825
TMPRSS11A	-2.367371066	0.12755005
TMPRSS11B	-0.749593202	-0.35614381
TMPRSS11C	0.459431619	-1.072756342
TMPRSS11D	0.764187063	-0.263034406
TMPRSS11E	0.0	0.0
TMPRSS11F	0.936806174	-0.765534746
TMPRSS13	-0.767826558	-0.647698256
TMPRSS2	0.765534746	-0.821029859
TMPRSS3	2.40599236	0.535596423
TMPRSS4	0.485426827	-0.977279923
TMPRSS5	-0.61667136	1.30256277
TMPRSS6	-0.485426827	-0.056583528
TMPRSS7	0.445411148	-1.087462841
TMPRSS8	-0.252187024	1.56910855
TMPRSS9	0.347923303	-0.415037499
TMSB10	-0.151096308	0.503913823
TMSB4X	0.177747481	0.077338094
TMTC1	0.0	0.093109404
TMTC2	0.83824893	1.159198595
TMTC3	-1.558730959	-0.273760812
TMTC4	0.915387772	0.541190099
TMUB1	-0.004113175	0.766556847
TMUB2	-0.199178806	0.507575447
TNA	-0.263034406	-0.341036918
TNC	3.028196892	1.277887534
TNF	-0.42211355	-0.074175325
TNFAIP1	-0.324789296	0.197003455
TNFAIP2	1.490125593	0.149243565
TNFAIP3	-1.184536203	0.201407396
TNFAIP8	0.772384235	0.737330624
TNFAIP8L1	-0.30256277	-1.518467089
TNFAIP8L2	1.253192918	0.904726733
TNFAIP8L3	0.378511623	-0.437405312
TNFRSF10B	-0.237394585	-0.323155398
TNFRSF11A	0.967938791	1.321928095
TNFRSF11B	0.308122295	1.051530301
TNFRSF12A	-2.355326532	-1.631189104
TNFRSF13B	0.265665989	0.842604524
TNFRSF13C	-1.011175393	0.415730936
TNFRSF14	0.642728243	-0.784082225
TNFRSF17	1.300199221	-0.440572591
TNFRSF18	-0.708530914	0.43343219
TNFRSF19	1.15124358	1.148034191
TNFRSF19L	1.506959989	-0.243084816
TNFRSF1A	1.42435125	0.94898779
TNFRSF1B	-0.450084446	0.627834308
TNFRSF21	1.574593527	0.174011334
TNFRSF22	0.247310054	0.24306599
TNFRSF23	0.557995453	0.178337241
TNFRSF25	-1.797507136	0.292781749
TNFRSF26	-1.276733192	-0.405653473
TNFRSF4	-3.699867561	-1.607910834
TNFRSF5	-0.014797002	-1.061927749
TNFRSF6	2.584962501	4.486012218
TNFRSF8	0.0	-0.378511623
TNFRSF9	-0.809316438	1.237039197
TNFSF10	-0.375509135	1.46712601
TNFSF11	0.236562194	-0.199672345
TNFSF12	1.023846742	1.0
TNFSF12-TNFSF13	1.552469781	-0.013393577
TNFSF13B	1.99038973	0.487628024
TNFSF14	1.22815523	0.546073487
TNFSF15	0.137503524	0.222392421
TNFSF18	-1.450661409	0.180572246
TNFSF4	-0.672425342	0.263034406
TNFSF8	-1.636723928	-0.04026387
TNFSF9	-0.761389068	-0.385653692
TNIK	-0.25022663	-0.063052171
TNIP1	-0.927977068	-0.572479168
TNIP2	-0.724467887	0.39533209
TNK1	0.780218792	-0.875392443
TNK2	-0.673639659	-0.581462632
TNKS	-0.398549376	-0.223688061
TNKS1BP1	0.260866569	1.328054198
TNKS2	0.003315399	0.321957243
TNMD	-0.018615678	0.476438044
TNN	-0.765534746	-0.584962501
TNNC1	1.89214401	-0.824300814
TNNC2	0.218423519	0.111748358
